num_unique_clubs,allocation_pattern,clubs,club1,club2,club3,club4,club5,gw1_avg_fdr,gw2_avg_fdr,gw2_max_fdr,gw3_avg_fdr,gw1_3_rot_fdr,effective_avg_fdr,avg_fdr_corr
4,2+1+1+1,EVE-FUL-FUL-LEE-MCI,EVE,FUL,FUL,LEE,MCI,3.0,3.0,3.0,2.67,2.83,2.9091,0.0
4,2+1+1+1,EVE-FUL-LEE-LEE-LIV,EVE,FUL,LEE,LEE,LIV,3.0,3.0,3.0,2.67,2.83,2.9091,0.0
4,2+1+1+1,EVE-FUL-LEE-LEE-MCI,EVE,FUL,LEE,LEE,MCI,3.0,3.0,3.0,2.67,2.83,2.9091,0.0
5,1+1+1+1+1,EVE-FUL-LEE-LIV-NEW,EVE,FUL,LEE,LIV,NEW,3.0,3.0,3.0,2.67,2.83,2.9091,0.0
5,1+1+1+1+1,EVE-FUL-LEE-MCI-NEW,EVE,FUL,LEE,MCI,NEW,3.0,3.0,3.0,2.67,2.83,2.9091,0.0
4,2+1+1+1,EVE-LEE-LEE-LIV-NEW,EVE,LEE,LEE,LIV,NEW,3.0,3.0,3.0,2.67,2.83,2.9091,0.0
4,2+1+1+1,EVE-LEE-LEE-MCI-NEW,EVE,LEE,LEE,MCI,NEW,3.0,3.0,3.0,2.67,2.83,2.9091,0.0
4,2+1+1+1,EVE-LEE-LIV-NEW-NEW,EVE,LEE,LIV,NEW,NEW,3.0,3.0,3.0,2.67,2.83,2.9091,0.0
4,2+1+1+1,EVE-LEE-MCI-NEW-NEW,EVE,LEE,MCI,NEW,NEW,3.0,3.0,3.0,2.67,2.83,2.9091,0.0
3,3+1+1,EVE-LEE-LEE-LEE-LIV,EVE,LEE,LEE,LEE,LIV,3.0,3.0,3.0,2.67,2.83,2.9091,0.2
3,3+1+1,EVE-LEE-LEE-LEE-MCI,EVE,LEE,LEE,LEE,MCI,3.0,3.0,3.0,2.67,2.83,2.9091,0.2
3,2+2+1,BOU-BOU-LEE-LEE-LIV,BOU,BOU,LEE,LEE,LIV,3.0,3.0,3.0,2.67,2.83,2.9091,0.3
3,2+2+1,BOU-BOU-LEE-LEE-MCI,BOU,BOU,LEE,LEE,MCI,3.0,3.0,3.0,2.67,2.83,2.9091,0.3
4,2+1+1+1,BOU-FUL-LEE-LEE-LIV,BOU,FUL,LEE,LEE,LIV,3.0,3.0,3.0,2.67,2.83,2.9091,0.3
4,2+1+1+1,BOU-FUL-LEE-LEE-MCI,BOU,FUL,LEE,LEE,MCI,3.0,3.0,3.0,2.67,2.83,2.9091,0.3
4,2+1+1+1,BOU-LEE-LEE-LIV-NEW,BOU,LEE,LEE,LIV,NEW,3.0,3.0,3.0,2.67,2.83,2.9091,0.3
4,2+1+1+1,BOU-LEE-LEE-MCI-NEW,BOU,LEE,LEE,MCI,NEW,3.0,3.0,3.0,2.67,2.83,2.9091,0.3
3,2+2+1,FUL-FUL-LEE-LEE-LIV,FUL,FUL,LEE,LEE,LIV,3.0,3.0,3.0,2.67,2.83,2.9091,0.3
3,2+2+1,FUL-FUL-LEE-LEE-MCI,FUL,FUL,LEE,LEE,MCI,3.0,3.0,3.0,2.67,2.83,2.9091,0.3
4,2+1+1+1,FUL-LEE-LEE-LIV-NEW,FUL,LEE,LEE,LIV,NEW,3.0,3.0,3.0,2.67,2.83,2.9091,0.3
4,2+1+1+1,FUL-LEE-LEE-MCI-NEW,FUL,LEE,LEE,MCI,NEW,3.0,3.0,3.0,2.67,2.83,2.9091,0.3
3,2+2+1,LEE-LEE-LIV-NEW-NEW,LEE,LEE,LIV,NEW,NEW,3.0,3.0,3.0,2.67,2.83,2.9091,0.3
3,2+2+1,LEE-LEE-MCI-NEW-NEW,LEE,LEE,MCI,NEW,NEW,3.0,3.0,3.0,2.67,2.83,2.9091,0.3
3,3+1+1,BOU-LEE-LEE-LEE-LIV,BOU,LEE,LEE,LEE,LIV,3.0,3.0,3.0,2.67,2.83,2.9091,0.35
3,3+1+1,BOU-LEE-LEE-LEE-MCI,BOU,LEE,LEE,LEE,MCI,3.0,3.0,3.0,2.67,2.83,2.9091,0.35
3,3+1+1,FUL-LEE-LEE-LEE-LIV,FUL,LEE,LEE,LEE,LIV,3.0,3.0,3.0,2.67,2.83,2.9091,0.35
3,3+1+1,FUL-LEE-LEE-LEE-MCI,FUL,LEE,LEE,LEE,MCI,3.0,3.0,3.0,2.67,2.83,2.9091,0.35
3,3+1+1,LEE-LEE-LEE-LIV-NEW,LEE,LEE,LEE,LIV,NEW,3.0,3.0,3.0,2.67,2.83,2.9091,0.35
3,3+1+1,LEE-LEE-LEE-MCI-NEW,LEE,LEE,LEE,MCI,NEW,3.0,3.0,3.0,2.67,2.83,2.9091,0.35
3,2+2+1,BOU-BOU-BRE-BRE-FUL,BOU,BOU,BRE,BRE,FUL,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,2+2+1,BOU-BOU-BRE-BRE-NEW,BOU,BOU,BRE,BRE,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,BOU-BOU-BRE-FUL-LIV,BOU,BOU,BRE,FUL,LIV,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,BOU-BOU-BRE-FUL-MCI,BOU,BOU,BRE,FUL,MCI,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,BOU-BOU-BRE-LIV-NEW,BOU,BOU,BRE,LIV,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,BOU-BOU-BRE-MCI-NEW,BOU,BOU,BRE,MCI,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,2+2+1,BOU-BOU-FUL-LIV-LIV,BOU,BOU,FUL,LIV,LIV,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,BOU-BOU-FUL-LIV-MCI,BOU,BOU,FUL,LIV,MCI,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,2+2+1,BOU-BOU-FUL-MCI-MCI,BOU,BOU,FUL,MCI,MCI,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,2+2+1,BOU-BOU-LIV-LIV-NEW,BOU,BOU,LIV,LIV,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,BOU-BOU-LIV-MCI-NEW,BOU,BOU,LIV,MCI,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,2+2+1,BOU-BOU-MCI-MCI-NEW,BOU,BOU,MCI,MCI,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,2+2+1,BOU-BRE-BRE-FUL-FUL,BOU,BRE,BRE,FUL,FUL,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,BOU-BRE-BRE-FUL-NEW,BOU,BRE,BRE,FUL,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,2+2+1,BOU-BRE-BRE-NEW-NEW,BOU,BRE,BRE,NEW,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,BOU-BRE-FUL-FUL-LIV,BOU,BRE,FUL,FUL,LIV,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,BOU-BRE-FUL-FUL-MCI,BOU,BRE,FUL,FUL,MCI,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
5,1+1+1+1+1,BOU-BRE-FUL-LIV-NEW,BOU,BRE,FUL,LIV,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
5,1+1+1+1+1,BOU-BRE-FUL-MCI-NEW,BOU,BRE,FUL,MCI,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,BOU-BRE-LIV-NEW-NEW,BOU,BRE,LIV,NEW,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,BOU-BRE-MCI-NEW-NEW,BOU,BRE,MCI,NEW,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,2+2+1,BOU-FUL-FUL-LIV-LIV,BOU,FUL,FUL,LIV,LIV,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,BOU-FUL-FUL-LIV-MCI,BOU,FUL,FUL,LIV,MCI,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,2+2+1,BOU-FUL-FUL-MCI-MCI,BOU,FUL,FUL,MCI,MCI,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,BOU-FUL-LIV-LIV-NEW,BOU,FUL,LIV,LIV,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
5,1+1+1+1+1,BOU-FUL-LIV-MCI-NEW,BOU,FUL,LIV,MCI,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,BOU-FUL-MCI-MCI-NEW,BOU,FUL,MCI,MCI,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,2+2+1,BOU-LIV-LIV-NEW-NEW,BOU,LIV,LIV,NEW,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,BOU-LIV-MCI-NEW-NEW,BOU,LIV,MCI,NEW,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,2+2+1,BOU-MCI-MCI-NEW-NEW,BOU,MCI,MCI,NEW,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
2,3+2,BRE-BRE-FUL-FUL-FUL,BRE,BRE,FUL,FUL,FUL,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,2+2+1,BRE-BRE-FUL-FUL-NEW,BRE,BRE,FUL,FUL,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,2+2+1,BRE-BRE-FUL-NEW-NEW,BRE,BRE,FUL,NEW,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
2,3+2,BRE-BRE-NEW-NEW-NEW,BRE,BRE,NEW,NEW,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,3+1+1,BRE-FUL-FUL-FUL-LIV,BRE,FUL,FUL,FUL,LIV,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,3+1+1,BRE-FUL-FUL-FUL-MCI,BRE,FUL,FUL,FUL,MCI,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,BRE-FUL-FUL-LIV-NEW,BRE,FUL,FUL,LIV,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,BRE-FUL-FUL-MCI-NEW,BRE,FUL,FUL,MCI,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,BRE-FUL-LIV-NEW-NEW,BRE,FUL,LIV,NEW,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,BRE-FUL-MCI-NEW-NEW,BRE,FUL,MCI,NEW,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,3+1+1,BRE-LIV-NEW-NEW-NEW,BRE,LIV,NEW,NEW,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,3+1+1,BRE-MCI-NEW-NEW-NEW,BRE,MCI,NEW,NEW,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
2,3+2,FUL-FUL-FUL-LIV-LIV,FUL,FUL,FUL,LIV,LIV,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,3+1+1,FUL-FUL-FUL-LIV-MCI,FUL,FUL,FUL,LIV,MCI,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
2,3+2,FUL-FUL-FUL-MCI-MCI,FUL,FUL,FUL,MCI,MCI,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,2+2+1,FUL-FUL-LIV-LIV-NEW,FUL,FUL,LIV,LIV,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,FUL-FUL-LIV-MCI-NEW,FUL,FUL,LIV,MCI,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,2+2+1,FUL-FUL-MCI-MCI-NEW,FUL,FUL,MCI,MCI,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,2+2+1,FUL-LIV-LIV-NEW-NEW,FUL,LIV,LIV,NEW,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
4,2+1+1+1,FUL-LIV-MCI-NEW-NEW,FUL,LIV,MCI,NEW,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,2+2+1,FUL-MCI-MCI-NEW-NEW,FUL,MCI,MCI,NEW,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
2,3+2,LIV-LIV-NEW-NEW-NEW,LIV,LIV,NEW,NEW,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,3+1+1,LIV-MCI-NEW-NEW-NEW,LIV,MCI,NEW,NEW,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
2,3+2,MCI-MCI-NEW-NEW-NEW,MCI,MCI,NEW,NEW,NEW,3.33,3.0,3.0,2.33,2.83,2.9091,0.7
3,3+1+1,CHE-COV-COV-COV-MUN,CHE,COV,COV,COV,MUN,3.33,2.0,2.0,4.33,3.83,3.0,0.7713
3,3+1+1,CHE-COV-COV-COV-SUN,CHE,COV,COV,COV,SUN,3.33,2.0,2.0,4.33,3.83,3.0,0.7713
3,2+2+1,CHE-CHE-COV-COV-LEE,CHE,CHE,COV,COV,LEE,3.0,2.2,3.0,4.33,3.67,3.0,0.5024
3,3+1+1,COV-COV-COV-FUL-MUN,COV,COV,COV,FUL,MUN,3.67,2.2,3.0,3.67,3.67,3.0,0.55
3,3+1+1,COV-COV-COV-MUN-NEW,COV,COV,COV,MUN,NEW,3.67,2.2,3.0,3.67,3.67,3.0,0.55
3,3+1+1,COV-COV-COV-NEW-SUN,COV,COV,COV,NEW,SUN,3.67,2.2,3.0,3.67,3.67,3.0,0.55
3,3+1+1,COV-COV-COV-LEE-TOT,COV,COV,COV,LEE,TOT,3.67,2.2,3.0,3.67,3.67,3.0,0.6
4,2+1+1+1,BOU-CHE-COV-COV-TOT,BOU,CHE,COV,COV,TOT,3.67,2.2,3.0,3.67,3.67,3.0,0.6579
3,3+1+1,COV-COV-COV-EVE-MUN,COV,COV,COV,EVE,MUN,3.33,2.2,3.0,4.0,3.67,3.0,0.7
3,3+1+1,COV-COV-COV-EVE-SUN,COV,COV,COV,EVE,SUN,3.33,2.2,3.0,4.0,3.67,3.0,0.7
3,3+1+1,COV-COV-COV-LEE-LIV,COV,COV,COV,LEE,LIV,3.67,2.4,3.0,3.33,3.5,3.0,0.15
3,3+1+1,COV-COV-COV-LEE-MCI,COV,COV,COV,LEE,MCI,3.67,2.4,3.0,3.33,3.5,3.0,0.15
4,2+1+1+1,BOU-BRE-CHE-COV-COV,BOU,BRE,CHE,COV,COV,3.67,2.4,3.0,3.33,3.5,3.0,0.1878
4,2+1+1+1,BOU-CHE-COV-COV-LIV,BOU,CHE,COV,COV,LIV,3.67,2.4,3.0,3.33,3.5,3.0,0.1878
4,2+1+1+1,BOU-CHE-COV-COV-MCI,BOU,CHE,COV,COV,MCI,3.67,2.4,3.0,3.33,3.5,3.0,0.1878
4,2+1+1+1,CHE-COV-COV-FUL-LEE,CHE,COV,COV,FUL,LEE,3.33,2.4,3.0,3.67,3.5,3.0,0.3323
4,2+1+1+1,CHE-COV-COV-LEE-NEW,CHE,COV,COV,LEE,NEW,3.33,2.4,3.0,3.67,3.5,3.0,0.3323
4,2+1+1+1,BOU-CHE-CHE-COV-FUL,BOU,CHE,CHE,COV,FUL,3.33,2.4,3.0,3.67,3.5,3.0,0.3756
4,2+1+1+1,BOU-CHE-CHE-COV-NEW,BOU,CHE,CHE,COV,NEW,3.33,2.4,3.0,3.67,3.5,3.0,0.3756
3,2+2+1,CHE-CHE-COV-FUL-FUL,CHE,CHE,COV,FUL,FUL,3.33,2.4,3.0,3.67,3.5,3.0,0.3756
4,2+1+1+1,CHE-CHE-COV-FUL-NEW,CHE,CHE,COV,FUL,NEW,3.33,2.4,3.0,3.67,3.5,3.0,0.3756
3,2+2+1,CHE-CHE-COV-NEW-NEW,CHE,CHE,COV,NEW,NEW,3.33,2.4,3.0,3.67,3.5,3.0,0.3756
3,2+2+1,BOU-BOU-COV-COV-MUN,BOU,BOU,COV,COV,MUN,4.0,2.4,3.0,3.0,3.5,3.0,0.4
3,2+2+1,BOU-BOU-COV-COV-SUN,BOU,BOU,COV,COV,SUN,4.0,2.4,3.0,3.0,3.5,3.0,0.4
4,2+1+1+1,CHE-COV-COV-EVE-LEE,CHE,COV,COV,EVE,LEE,3.0,2.4,3.0,4.0,3.5,3.0,0.4457
4,2+1+1+1,CHE-CHE-COV-EVE-FUL,CHE,CHE,COV,EVE,FUL,3.0,2.4,3.0,4.0,3.5,3.0,0.4524
4,2+1+1+1,CHE-CHE-COV-EVE-NEW,CHE,CHE,COV,EVE,NEW,3.0,2.4,3.0,4.0,3.5,3.0,0.4524
4,2+1+1+1,CHE-CHE-COV-EVE-LEE,CHE,CHE,COV,EVE,LEE,3.0,2.4,3.0,4.0,3.5,3.0,0.4902
4,2+1+1+1,BOU-COV-COV-FUL-TOT,BOU,COV,COV,FUL,TOT,4.0,2.4,3.0,3.0,3.5,3.0,0.7
2,3+2,BOU-BOU-HUL-HUL-HUL,BOU,BOU,HUL,HUL,HUL,4.0,2.4,3.0,3.0,3.5,3.0,0.9196
3,3+1+1,BOU-FUL-HUL-HUL-HUL,BOU,FUL,HUL,HUL,HUL,4.0,2.4,3.0,3.0,3.5,3.0,0.9196
3,3+1+1,BOU-HUL-HUL-HUL-NEW,BOU,HUL,HUL,HUL,NEW,4.0,2.4,3.0,3.0,3.5,3.0,0.9196
2,3+2,FUL-FUL-HUL-HUL-HUL,FUL,FUL,HUL,HUL,HUL,4.0,2.4,3.0,3.0,3.5,3.0,0.9196
3,3+1+1,FUL-HUL-HUL-HUL-NEW,FUL,HUL,HUL,HUL,NEW,4.0,2.4,3.0,3.0,3.5,3.0,0.9196
2,3+2,HUL-HUL-HUL-NEW-NEW,HUL,HUL,HUL,NEW,NEW,4.0,2.4,3.0,3.0,3.5,3.0,0.9196
4,2+1+1+1,BOU-BOU-CHE-COV-LEE,BOU,BOU,CHE,COV,LEE,3.67,2.6,3.0,3.0,3.33,3.0,0.2378
4,2+1+1+1,COV-COV-EVE-FUL-LEE,COV,COV,EVE,FUL,LEE,3.33,2.6,3.0,3.33,3.33,3.0,0.25
4,2+1+1+1,COV-COV-EVE-LEE-NEW,COV,COV,EVE,LEE,NEW,3.33,2.6,3.0,3.33,3.33,3.0,0.25
4,2+1+1+1,CHE-COV-EVE-FUL-FUL,CHE,COV,EVE,FUL,FUL,3.33,2.6,3.0,3.33,3.33,3.0,0.2823
5,1+1+1+1+1,CHE-COV-EVE-FUL-NEW,CHE,COV,EVE,FUL,NEW,3.33,2.6,3.0,3.33,3.33,3.0,0.2823
4,2+1+1+1,CHE-COV-EVE-NEW-NEW,CHE,COV,EVE,NEW,NEW,3.33,2.6,3.0,3.33,3.33,3.0,0.2823
2,3+2,BOU-BOU-BOU-CHE-CHE,BOU,BOU,BOU,CHE,CHE,3.67,2.6,3.0,3.0,3.33,3.0,0.2866
3,2+2+1,BOU-COV-COV-LEE-LEE,BOU,COV,COV,LEE,LEE,3.67,2.6,3.0,3.0,3.33,3.0,0.3
4,2+1+1+1,BOU-BOU-COV-FUL-MUN,BOU,BOU,COV,FUL,MUN,3.67,2.6,3.0,3.0,3.33,3.0,0.35
4,2+1+1+1,BOU-BOU-COV-MUN-NEW,BOU,BOU,COV,MUN,NEW,3.67,2.6,3.0,3.0,3.33,3.0,0.35
4,2+1+1+1,BOU-BOU-COV-NEW-SUN,BOU,BOU,COV,NEW,SUN,3.67,2.6,3.0,3.0,3.33,3.0,0.35
4,2+1+1+1,CHE-COV-EVE-EVE-FUL,CHE,COV,EVE,EVE,FUL,3.0,2.6,3.0,3.67,3.33,3.0,0.3957
4,2+1+1+1,CHE-COV-EVE-EVE-NEW,CHE,COV,EVE,EVE,NEW,3.0,2.6,3.0,3.67,3.33,3.0,0.3957
4,2+1+1+1,BOU-BOU-COV-LEE-TOT,BOU,BOU,COV,LEE,TOT,3.67,2.6,3.0,3.0,3.33,3.0,0.4
4,2+1+1+1,BOU-BRE-COV-COV-FUL,BOU,BRE,COV,COV,FUL,4.0,2.6,3.0,2.67,3.33,3.0,0.4
4,2+1+1+1,BOU-BRE-COV-COV-NEW,BOU,BRE,COV,COV,NEW,4.0,2.6,3.0,2.67,3.33,3.0,0.4
4,2+1+1+1,BOU-COV-COV-FUL-LIV,BOU,COV,COV,FUL,LIV,4.0,2.6,3.0,2.67,3.33,3.0,0.4
4,2+1+1+1,BOU-COV-COV-FUL-MCI,BOU,COV,COV,FUL,MCI,4.0,2.6,3.0,2.67,3.33,3.0,0.4
4,2+1+1+1,BOU-COV-COV-LIV-NEW,BOU,COV,COV,LIV,NEW,4.0,2.6,3.0,2.67,3.33,3.0,0.4
4,2+1+1+1,BOU-COV-COV-MCI-NEW,BOU,COV,COV,MCI,NEW,4.0,2.6,3.0,2.67,3.33,3.0,0.4
3,2+2+1,COV-COV-EVE-EVE-LEE,COV,COV,EVE,EVE,LEE,3.0,2.6,3.0,3.67,3.33,3.0,0.4
3,2+2+1,COV-COV-FUL-FUL-LEE,COV,COV,FUL,FUL,LEE,3.67,2.6,3.0,3.0,3.33,3.0,0.4
4,2+1+1+1,COV-COV-FUL-LEE-NEW,COV,COV,FUL,LEE,NEW,3.67,2.6,3.0,3.0,3.33,3.0,0.4
3,2+2+1,COV-COV-LEE-NEW-NEW,COV,COV,LEE,NEW,NEW,3.67,2.6,3.0,3.0,3.33,3.0,0.4
3,3+1+1,BOU-BOU-BOU-HUL-MUN,BOU,BOU,BOU,HUL,MUN,3.67,2.6,3.0,3.0,3.33,3.0,0.4098
3,3+1+1,BOU-BOU-BOU-HUL-SUN,BOU,BOU,BOU,HUL,SUN,3.67,2.6,3.0,3.0,3.33,3.0,0.4098
3,2+2+1,CHE-CHE-EVE-EVE-FUL,CHE,CHE,EVE,EVE,FUL,3.0,2.6,3.0,3.67,3.33,3.0,0.4402
3,2+2+1,CHE-CHE-EVE-EVE-NEW,CHE,CHE,EVE,EVE,NEW,3.0,2.6,3.0,3.67,3.33,3.0,0.4402
3,2+2+1,EVE-FUL-FUL-HUL-HUL,EVE,FUL,FUL,HUL,HUL,3.67,2.6,3.0,3.0,3.33,3.0,0.4464
4,2+1+1+1,EVE-FUL-HUL-HUL-NEW,EVE,FUL,HUL,HUL,NEW,3.67,2.6,3.0,3.0,3.33,3.0,0.4464
3,2+2+1,EVE-HUL-HUL-NEW-NEW,EVE,HUL,HUL,NEW,NEW,3.67,2.6,3.0,3.0,3.33,3.0,0.4464
4,2+1+1+1,CHE-COV-EVE-EVE-LEE,CHE,COV,EVE,EVE,LEE,3.0,2.6,3.0,3.67,3.33,3.0,0.4646
3,3+1+1,BOU-BOU-BOU-CHE-TOT,BOU,BOU,BOU,CHE,TOT,3.67,2.6,3.0,3.0,3.33,3.0,0.4689
4,2+1+1+1,BOU-CHE-COV-FUL-FUL,BOU,CHE,COV,FUL,FUL,3.67,2.6,3.0,3.0,3.33,3.0,0.4689
5,1+1+1+1+1,BOU-CHE-COV-FUL-NEW,BOU,CHE,COV,FUL,NEW,3.67,2.6,3.0,3.0,3.33,3.0,0.4689
4,2+1+1+1,BOU-CHE-COV-NEW-NEW,BOU,CHE,COV,NEW,NEW,3.67,2.6,3.0,3.0,3.33,3.0,0.4689
3,3+1+1,CHE-COV-FUL-FUL-FUL,CHE,COV,FUL,FUL,FUL,3.67,2.6,3.0,3.0,3.33,3.0,0.4689
4,2+1+1+1,CHE-COV-FUL-FUL-NEW,CHE,COV,FUL,FUL,NEW,3.67,2.6,3.0,3.0,3.33,3.0,0.4689
4,2+1+1+1,CHE-COV-FUL-NEW-NEW,CHE,COV,FUL,NEW,NEW,3.67,2.6,3.0,3.0,3.33,3.0,0.4689
3,3+1+1,CHE-COV-NEW-NEW-NEW,CHE,COV,NEW,NEW,NEW,3.67,2.6,3.0,3.0,3.33,3.0,0.4689
4,2+1+1+1,BOU-BOU-CHE-FUL-HUL,BOU,BOU,CHE,FUL,HUL,3.67,2.6,3.0,3.0,3.33,3.0,0.5358
4,2+1+1+1,BOU-BOU-CHE-HUL-NEW,BOU,BOU,CHE,HUL,NEW,3.67,2.6,3.0,3.0,3.33,3.0,0.5358
4,2+1+1+1,BOU-CHE-FUL-FUL-HUL,BOU,CHE,FUL,FUL,HUL,3.67,2.6,3.0,3.0,3.33,3.0,0.5358
5,1+1+1+1+1,BOU-CHE-FUL-HUL-NEW,BOU,CHE,FUL,HUL,NEW,3.67,2.6,3.0,3.0,3.33,3.0,0.5358
4,2+1+1+1,BOU-CHE-HUL-NEW-NEW,BOU,CHE,HUL,NEW,NEW,3.67,2.6,3.0,3.0,3.33,3.0,0.5358
3,3+1+1,CHE-FUL-FUL-FUL-HUL,CHE,FUL,FUL,FUL,HUL,3.67,2.6,3.0,3.0,3.33,3.0,0.5358
4,2+1+1+1,CHE-FUL-FUL-HUL-NEW,CHE,FUL,FUL,HUL,NEW,3.67,2.6,3.0,3.0,3.33,3.0,0.5358
4,2+1+1+1,CHE-FUL-HUL-NEW-NEW,CHE,FUL,HUL,NEW,NEW,3.67,2.6,3.0,3.0,3.33,3.0,0.5358
3,3+1+1,CHE-HUL-NEW-NEW-NEW,CHE,HUL,NEW,NEW,NEW,3.67,2.6,3.0,3.0,3.33,3.0,0.5358
3,2+2+1,BOU-BOU-HUL-HUL-LEE,BOU,BOU,HUL,HUL,LEE,3.67,2.6,3.0,3.0,3.33,3.0,0.5464
4,2+1+1+1,BOU-FUL-HUL-HUL-LEE,BOU,FUL,HUL,HUL,LEE,3.67,2.6,3.0,3.0,3.33,3.0,0.5464
4,2+1+1+1,BOU-HUL-HUL-LEE-NEW,BOU,HUL,HUL,LEE,NEW,3.67,2.6,3.0,3.0,3.33,3.0,0.5464
3,2+2+1,FUL-FUL-HUL-HUL-LEE,FUL,FUL,HUL,HUL,LEE,3.67,2.6,3.0,3.0,3.33,3.0,0.5464
4,2+1+1+1,FUL-HUL-HUL-LEE-NEW,FUL,HUL,HUL,LEE,NEW,3.67,2.6,3.0,3.0,3.33,3.0,0.5464
3,2+2+1,HUL-HUL-LEE-NEW-NEW,HUL,HUL,LEE,NEW,NEW,3.67,2.6,3.0,3.0,3.33,3.0,0.5464
3,2+2+1,CHE-CHE-EVE-EVE-LEE,CHE,CHE,EVE,EVE,LEE,3.0,2.6,3.0,3.67,3.33,3.0,0.578
3,3+1+1,CHE-EVE-EVE-EVE-HUL,CHE,EVE,EVE,EVE,HUL,3.0,2.6,3.0,3.67,3.33,3.0,0.6162
2,3+2,BOU-BOU-BOU-TOT-TOT,BOU,BOU,BOU,TOT,TOT,3.67,2.6,3.0,3.0,3.33,3.0,0.7
4,2+1+1+1,BOU-COV-FUL-FUL-TOT,BOU,COV,FUL,FUL,TOT,3.67,2.6,3.0,3.0,3.33,3.0,0.7
3,3+1+1,COV-EVE-EVE-EVE-TOT,COV,EVE,EVE,EVE,TOT,3.0,2.6,3.0,3.67,3.33,3.0,0.7
3,3+1+1,COV-FUL-FUL-FUL-TOT,COV,FUL,FUL,FUL,TOT,3.67,2.6,3.0,3.0,3.33,3.0,0.7
4,2+1+1+1,BOU-BOU-FUL-HUL-TOT,BOU,BOU,FUL,HUL,TOT,3.67,2.6,3.0,3.0,3.33,3.0,0.7964
4,2+1+1+1,BOU-FUL-FUL-HUL-TOT,BOU,FUL,FUL,HUL,TOT,3.67,2.6,3.0,3.0,3.33,3.0,0.7964
