occupancy_key,club_1,club_2,club_3,club_4,club_5,distinct_clubs,occupancy_shape,rank_mod_fdr,total_mod_fdr,total_base_fdr,avg_def_mod_fdr,avg_def_base_fdr
ARS-ARS-AVL-AVL-WOL,ARS,ARS,AVL,AVL,WOL,3,2-2-1,34378,150.75,156.0,2.645,2.737
ARS-ARS-AVL-BHA-BHA,ARS,ARS,AVL,BHA,BHA,3,2-2-1,22520,147.25,154.0,2.583,2.702
ARS-ARS-AVL-BHA-BOU,ARS,ARS,AVL,BHA,BOU,4,2-1-1-1,9417,144.25,150.0,2.531,2.632
ARS-ARS-AVL-BHA-BRE,ARS,ARS,AVL,BHA,BRE,4,2-1-1-1,9418,144.25,151.0,2.531,2.649
ARS-ARS-AVL-BHA-BUR,ARS,ARS,AVL,BHA,BUR,4,2-1-1-1,13365,145.25,151.0,2.548,2.649
ARS-ARS-AVL-BHA-CHE,ARS,ARS,AVL,BHA,CHE,4,2-1-1-1,7697,143.75,151.0,2.522,2.649
ARS-ARS-AVL-BHA-CRY,ARS,ARS,AVL,BHA,CRY,4,2-1-1-1,26662,148.25,154.0,2.601,2.702
ARS-ARS-AVL-BHA-EVE,ARS,ARS,AVL,BHA,EVE,4,2-1-1-1,9419,144.25,151.0,2.531,2.649
ARS-ARS-AVL-BHA-FUL,ARS,ARS,AVL,BHA,FUL,4,2-1-1-1,20290,146.75,152.0,2.575,2.667
ARS-ARS-AVL-BHA-LEE,ARS,ARS,AVL,BHA,LEE,4,2-1-1-1,22521,147.25,153.0,2.583,2.684
ARS-ARS-AVL-BHA-LIV,ARS,ARS,AVL,BHA,LIV,4,2-1-1-1,9420,144.25,150.0,2.531,2.632
ARS-ARS-AVL-BHA-MCI,ARS,ARS,AVL,BHA,MCI,4,2-1-1-1,9421,144.25,151.0,2.531,2.649
ARS-ARS-AVL-BHA-MUN,ARS,ARS,AVL,BHA,MUN,4,2-1-1-1,4743,142.75,149.0,2.504,2.614
ARS-ARS-AVL-BHA-NEW,ARS,ARS,AVL,BHA,NEW,4,2-1-1-1,13366,145.25,150.0,2.548,2.632
ARS-ARS-AVL-BHA-NFO,ARS,ARS,AVL,BHA,NFO,4,2-1-1-1,6100,143.25,150.0,2.513,2.632
ARS-ARS-AVL-BHA-SUN,ARS,ARS,AVL,BHA,SUN,4,2-1-1-1,9422,144.25,151.0,2.531,2.649
ARS-ARS-AVL-BHA-TOT,ARS,ARS,AVL,BHA,TOT,4,2-1-1-1,7698,143.75,150.0,2.522,2.632
ARS-ARS-AVL-BHA-WHU,ARS,ARS,AVL,BHA,WHU,4,2-1-1-1,15588,145.75,153.0,2.557,2.684
ARS-ARS-AVL-BHA-WOL,ARS,ARS,AVL,BHA,WOL,4,2-1-1-1,30230,149.25,155.0,2.618,2.719
ARS-ARS-AVL-BOU-BOU,ARS,ARS,AVL,BOU,BOU,3,2-2-1,26663,148.25,152.0,2.601,2.667
ARS-ARS-AVL-BOU-BRE,ARS,ARS,AVL,BOU,BRE,4,2-1-1-1,9423,144.25,149.0,2.531,2.614
ARS-ARS-AVL-BOU-BUR,ARS,ARS,AVL,BOU,BUR,4,2-1-1-1,22522,147.25,152.0,2.583,2.667
ARS-ARS-AVL-BOU-CHE,ARS,ARS,AVL,BOU,CHE,4,2-1-1-1,7699,143.75,150.0,2.522,2.632
ARS-ARS-AVL-BOU-CRY,ARS,ARS,AVL,BOU,CRY,4,2-1-1-1,24663,147.75,152.0,2.592,2.667
ARS-ARS-AVL-BOU-EVE,ARS,ARS,AVL,BOU,EVE,4,2-1-1-1,13367,145.25,150.0,2.548,2.632
ARS-ARS-AVL-BOU-FUL,ARS,ARS,AVL,BOU,FUL,4,2-1-1-1,15589,145.75,150.0,2.557,2.632
ARS-ARS-AVL-BOU-LEE,ARS,ARS,AVL,BOU,LEE,4,2-1-1-1,30231,149.25,154.0,2.618,2.702
ARS-ARS-AVL-BOU-LIV,ARS,ARS,AVL,BOU,LIV,4,2-1-1-1,7700,143.75,149.0,2.522,2.614
ARS-ARS-AVL-BOU-MCI,ARS,ARS,AVL,BOU,MCI,4,2-1-1-1,6101,143.25,149.0,2.513,2.614
ARS-ARS-AVL-BOU-MUN,ARS,ARS,AVL,BOU,MUN,4,2-1-1-1,4744,142.75,148.0,2.504,2.596
ARS-ARS-AVL-BOU-NEW,ARS,ARS,AVL,BOU,NEW,4,2-1-1-1,11277,144.75,148.0,2.539,2.596
ARS-ARS-AVL-BOU-NFO,ARS,ARS,AVL,BOU,NFO,4,2-1-1-1,4745,142.75,149.0,2.504,2.614
ARS-ARS-AVL-BOU-SUN,ARS,ARS,AVL,BOU,SUN,4,2-1-1-1,9424,144.25,151.0,2.531,2.649
ARS-ARS-AVL-BOU-TOT,ARS,ARS,AVL,BOU,TOT,4,2-1-1-1,4746,142.75,149.0,2.504,2.614
ARS-ARS-AVL-BOU-WHU,ARS,ARS,AVL,BOU,WHU,4,2-1-1-1,15590,145.75,152.0,2.557,2.667
ARS-ARS-AVL-BOU-WOL,ARS,ARS,AVL,BOU,WOL,4,2-1-1-1,30232,149.25,154.0,2.618,2.702
ARS-ARS-AVL-BRE-BRE,ARS,ARS,AVL,BRE,BRE,3,2-2-1,28469,148.75,152.0,2.61,2.667
ARS-ARS-AVL-BRE-BUR,ARS,ARS,AVL,BRE,BUR,4,2-1-1-1,22523,147.25,151.0,2.583,2.649
ARS-ARS-AVL-BRE-CHE,ARS,ARS,AVL,BRE,CHE,4,2-1-1-1,11278,144.75,150.0,2.539,2.632
ARS-ARS-AVL-BRE-CRY,ARS,ARS,AVL,BRE,CRY,4,2-1-1-1,28470,148.75,153.0,2.61,2.684
ARS-ARS-AVL-BRE-EVE,ARS,ARS,AVL,BRE,EVE,4,2-1-1-1,15591,145.75,150.0,2.557,2.632
ARS-ARS-AVL-BRE-FUL,ARS,ARS,AVL,BRE,FUL,4,2-1-1-1,22524,147.25,152.0,2.583,2.667
ARS-ARS-AVL-BRE-LEE,ARS,ARS,AVL,BRE,LEE,4,2-1-1-1,17935,146.25,152.0,2.566,2.667
ARS-ARS-AVL-BRE-LIV,ARS,ARS,AVL,BRE,LIV,4,2-1-1-1,11279,144.75,149.0,2.539,2.614
ARS-ARS-AVL-BRE-MCI,ARS,ARS,AVL,BRE,MCI,4,2-1-1-1,9425,144.25,150.0,2.531,2.632
ARS-ARS-AVL-BRE-MUN,ARS,ARS,AVL,BRE,MUN,4,2-1-1-1,6102,143.25,148.0,2.513,2.596
ARS-ARS-AVL-BRE-NEW,ARS,ARS,AVL,BRE,NEW,4,2-1-1-1,11280,144.75,148.0,2.539,2.596
ARS-ARS-AVL-BRE-NFO,ARS,ARS,AVL,BRE,NFO,4,2-1-1-1,6103,143.25,148.0,2.513,2.596
ARS-ARS-AVL-BRE-SUN,ARS,ARS,AVL,BRE,SUN,4,2-1-1-1,17936,146.25,151.0,2.566,2.649
ARS-ARS-AVL-BRE-TOT,ARS,ARS,AVL,BRE,TOT,4,2-1-1-1,6104,143.25,149.0,2.513,2.614
ARS-ARS-AVL-BRE-WHU,ARS,ARS,AVL,BRE,WHU,4,2-1-1-1,28471,148.75,153.0,2.61,2.684
ARS-ARS-AVL-BRE-WOL,ARS,ARS,AVL,BRE,WOL,4,2-1-1-1,22525,147.25,153.0,2.583,2.684
ARS-ARS-AVL-BUR-BUR,ARS,ARS,AVL,BUR,BUR,3,2-2-1,34379,150.75,154.0,2.645,2.702
ARS-ARS-AVL-BUR-CHE,ARS,ARS,AVL,BUR,CHE,4,2-1-1-1,17937,146.25,151.0,2.566,2.649
ARS-ARS-AVL-BUR-CRY,ARS,ARS,AVL,BUR,CRY,4,2-1-1-1,30233,149.25,153.0,2.618,2.684
ARS-ARS-AVL-BUR-EVE,ARS,ARS,AVL,BUR,EVE,4,2-1-1-1,17938,146.25,151.0,2.566,2.649
ARS-ARS-AVL-BUR-FUL,ARS,ARS,AVL,BUR,FUL,4,2-1-1-1,22526,147.25,152.0,2.583,2.667
ARS-ARS-AVL-BUR-LEE,ARS,ARS,AVL,BUR,LEE,4,2-1-1-1,28472,148.75,154.0,2.61,2.702
ARS-ARS-AVL-BUR-LIV,ARS,ARS,AVL,BUR,LIV,4,2-1-1-1,15592,145.75,150.0,2.557,2.632
ARS-ARS-AVL-BUR-MCI,ARS,ARS,AVL,BUR,MCI,4,2-1-1-1,9426,144.25,150.0,2.531,2.632
ARS-ARS-AVL-BUR-MUN,ARS,ARS,AVL,BUR,MUN,4,2-1-1-1,13368,145.25,149.0,2.548,2.614
ARS-ARS-AVL-BUR-NEW,ARS,ARS,AVL,BUR,NEW,4,2-1-1-1,15593,145.75,149.0,2.557,2.614
ARS-ARS-AVL-BUR-NFO,ARS,ARS,AVL,BUR,NFO,4,2-1-1-1,11281,144.75,150.0,2.539,2.632
ARS-ARS-AVL-BUR-SUN,ARS,ARS,AVL,BUR,SUN,4,2-1-1-1,15594,145.75,151.0,2.557,2.649
ARS-ARS-AVL-BUR-TOT,ARS,ARS,AVL,BUR,TOT,4,2-1-1-1,7701,143.75,150.0,2.522,2.632
ARS-ARS-AVL-BUR-WHU,ARS,ARS,AVL,BUR,WHU,4,2-1-1-1,24664,147.75,153.0,2.592,2.684
ARS-ARS-AVL-BUR-WOL,ARS,ARS,AVL,BUR,WOL,4,2-1-1-1,30234,149.25,154.0,2.618,2.702
ARS-ARS-AVL-CHE-CHE,ARS,ARS,AVL,CHE,CHE,3,2-2-1,13369,145.25,151.0,2.548,2.649
ARS-ARS-AVL-CHE-CRY,ARS,ARS,AVL,CHE,CRY,4,2-1-1-1,22527,147.25,153.0,2.583,2.684
ARS-ARS-AVL-CHE-EVE,ARS,ARS,AVL,CHE,EVE,4,2-1-1-1,11282,144.75,151.0,2.539,2.649
ARS-ARS-AVL-CHE-FUL,ARS,ARS,AVL,CHE,FUL,4,2-1-1-1,15595,145.75,151.0,2.557,2.649
ARS-ARS-AVL-CHE-LEE,ARS,ARS,AVL,CHE,LEE,4,2-1-1-1,20291,146.75,153.0,2.575,2.684
ARS-ARS-AVL-CHE-LIV,ARS,ARS,AVL,CHE,LIV,4,2-1-1-1,9427,144.25,150.0,2.531,2.632
ARS-ARS-AVL-CHE-MCI,ARS,ARS,AVL,CHE,MCI,4,2-1-1-1,4747,142.75,150.0,2.504,2.632
ARS-ARS-AVL-CHE-MUN,ARS,ARS,AVL,CHE,MUN,4,2-1-1-1,7702,143.75,149.0,2.522,2.614
ARS-ARS-AVL-CHE-NEW,ARS,ARS,AVL,CHE,NEW,4,2-1-1-1,9428,144.25,149.0,2.531,2.614
ARS-ARS-AVL-CHE-NFO,ARS,ARS,AVL,CHE,NFO,4,2-1-1-1,4748,142.75,149.0,2.504,2.614
ARS-ARS-AVL-CHE-SUN,ARS,ARS,AVL,CHE,SUN,4,2-1-1-1,7703,143.75,150.0,2.522,2.632
ARS-ARS-AVL-CHE-TOT,ARS,ARS,AVL,CHE,TOT,4,2-1-1-1,4749,142.75,150.0,2.504,2.632
ARS-ARS-AVL-CHE-WHU,ARS,ARS,AVL,CHE,WHU,4,2-1-1-1,17939,146.25,153.0,2.566,2.684
ARS-ARS-AVL-CHE-WOL,ARS,ARS,AVL,CHE,WOL,4,2-1-1-1,24665,147.75,154.0,2.592,2.702
ARS-ARS-AVL-CRY-CRY,ARS,ARS,AVL,CRY,CRY,3,2-2-1,37889,152.75,156.0,2.68,2.737
ARS-ARS-AVL-CRY-EVE,ARS,ARS,AVL,CRY,EVE,4,2-1-1-1,26664,148.25,153.0,2.601,2.684
ARS-ARS-AVL-CRY-FUL,ARS,ARS,AVL,CRY,FUL,4,2-1-1-1,30235,149.25,153.0,2.618,2.684
ARS-ARS-AVL-CRY-LEE,ARS,ARS,AVL,CRY,LEE,4,2-1-1-1,31833,149.75,155.0,2.627,2.719
ARS-ARS-AVL-CRY-LIV,ARS,ARS,AVL,CRY,LIV,4,2-1-1-1,26665,148.25,152.0,2.601,2.667
ARS-ARS-AVL-CRY-MCI,ARS,ARS,AVL,CRY,MCI,4,2-1-1-1,22528,147.25,153.0,2.583,2.684
ARS-ARS-AVL-CRY-MUN,ARS,ARS,AVL,CRY,MUN,4,2-1-1-1,17940,146.25,151.0,2.566,2.649
ARS-ARS-AVL-CRY-NEW,ARS,ARS,AVL,CRY,NEW,4,2-1-1-1,24666,147.75,151.0,2.592,2.649
ARS-ARS-AVL-CRY-NFO,ARS,ARS,AVL,CRY,NFO,4,2-1-1-1,15596,145.75,151.0,2.557,2.649
ARS-ARS-AVL-CRY-SUN,ARS,ARS,AVL,CRY,SUN,4,2-1-1-1,24667,147.75,153.0,2.592,2.684
ARS-ARS-AVL-CRY-TOT,ARS,ARS,AVL,CRY,TOT,4,2-1-1-1,17941,146.25,152.0,2.566,2.667
ARS-ARS-AVL-CRY-WHU,ARS,ARS,AVL,CRY,WHU,4,2-1-1-1,33201,150.25,155.0,2.636,2.719
ARS-ARS-AVL-CRY-WOL,ARS,ARS,AVL,CRY,WOL,4,2-1-1-1,34380,150.75,156.0,2.645,2.737
ARS-ARS-AVL-EVE-EVE,ARS,ARS,AVL,EVE,EVE,3,2-2-1,22529,147.25,152.0,2.583,2.667
ARS-ARS-AVL-EVE-FUL,ARS,ARS,AVL,EVE,FUL,4,2-1-1-1,17942,146.25,151.0,2.566,2.649
ARS-ARS-AVL-EVE-LEE,ARS,ARS,AVL,EVE,LEE,4,2-1-1-1,22530,147.25,153.0,2.583,2.684
ARS-ARS-AVL-EVE-LIV,ARS,ARS,AVL,EVE,LIV,4,2-1-1-1,9429,144.25,150.0,2.531,2.632
ARS-ARS-AVL-EVE-MCI,ARS,ARS,AVL,EVE,MCI,4,2-1-1-1,9430,144.25,150.0,2.531,2.632
ARS-ARS-AVL-EVE-MUN,ARS,ARS,AVL,EVE,MUN,4,2-1-1-1,7704,143.75,150.0,2.522,2.632
ARS-ARS-AVL-EVE-NEW,ARS,ARS,AVL,EVE,NEW,4,2-1-1-1,13370,145.25,149.0,2.548,2.614
ARS-ARS-AVL-EVE-NFO,ARS,ARS,AVL,EVE,NFO,4,2-1-1-1,4750,142.75,149.0,2.504,2.614
ARS-ARS-AVL-EVE-SUN,ARS,ARS,AVL,EVE,SUN,4,2-1-1-1,13371,145.25,151.0,2.548,2.649
ARS-ARS-AVL-EVE-TOT,ARS,ARS,AVL,EVE,TOT,4,2-1-1-1,9431,144.25,151.0,2.531,2.649
ARS-ARS-AVL-EVE-WHU,ARS,ARS,AVL,EVE,WHU,4,2-1-1-1,24668,147.75,154.0,2.592,2.702
ARS-ARS-AVL-EVE-WOL,ARS,ARS,AVL,EVE,WOL,4,2-1-1-1,26666,148.25,154.0,2.601,2.702
ARS-ARS-AVL-FUL-FUL,ARS,ARS,AVL,FUL,FUL,3,2-2-1,33202,150.25,154.0,2.636,2.702
ARS-ARS-AVL-FUL-LEE,ARS,ARS,AVL,FUL,LEE,4,2-1-1-1,26667,148.25,153.0,2.601,2.684
ARS-ARS-AVL-FUL-LIV,ARS,ARS,AVL,FUL,LIV,4,2-1-1-1,17943,146.25,150.0,2.566,2.632
ARS-ARS-AVL-FUL-MCI,ARS,ARS,AVL,FUL,MCI,4,2-1-1-1,13372,145.25,150.0,2.548,2.632
ARS-ARS-AVL-FUL-MUN,ARS,ARS,AVL,FUL,MUN,4,2-1-1-1,9432,144.25,149.0,2.531,2.614
ARS-ARS-AVL-FUL-NEW,ARS,ARS,AVL,FUL,NEW,4,2-1-1-1,15597,145.75,149.0,2.557,2.614
ARS-ARS-AVL-FUL-NFO,ARS,ARS,AVL,FUL,NFO,4,2-1-1-1,9433,144.25,149.0,2.531,2.614
ARS-ARS-AVL-FUL-SUN,ARS,ARS,AVL,FUL,SUN,4,2-1-1-1,17944,146.25,151.0,2.566,2.649
ARS-ARS-AVL-FUL-TOT,ARS,ARS,AVL,FUL,TOT,4,2-1-1-1,13373,145.25,150.0,2.548,2.632
ARS-ARS-AVL-FUL-WHU,ARS,ARS,AVL,FUL,WHU,4,2-1-1-1,28473,148.75,154.0,2.61,2.702
ARS-ARS-AVL-FUL-WOL,ARS,ARS,AVL,FUL,WOL,4,2-1-1-1,30236,149.25,154.0,2.618,2.702
ARS-ARS-AVL-LEE-LEE,ARS,ARS,AVL,LEE,LEE,3,2-2-1,37219,152.25,157.0,2.671,2.754
ARS-ARS-AVL-LEE-LIV,ARS,ARS,AVL,LEE,LIV,4,2-1-1-1,17945,146.25,152.0,2.566,2.667
ARS-ARS-AVL-LEE-MCI,ARS,ARS,AVL,LEE,MCI,4,2-1-1-1,15598,145.75,152.0,2.557,2.667
ARS-ARS-AVL-LEE-MUN,ARS,ARS,AVL,LEE,MUN,4,2-1-1-1,15599,145.75,151.0,2.557,2.649
ARS-ARS-AVL-LEE-NEW,ARS,ARS,AVL,LEE,NEW,4,2-1-1-1,22531,147.25,151.0,2.583,2.649
ARS-ARS-AVL-LEE-NFO,ARS,ARS,AVL,LEE,NFO,4,2-1-1-1,15600,145.75,152.0,2.557,2.667
ARS-ARS-AVL-LEE-SUN,ARS,ARS,AVL,LEE,SUN,4,2-1-1-1,17946,146.25,153.0,2.566,2.684
ARS-ARS-AVL-LEE-TOT,ARS,ARS,AVL,LEE,TOT,4,2-1-1-1,15601,145.75,152.0,2.557,2.667
ARS-ARS-AVL-LEE-WHU,ARS,ARS,AVL,LEE,WHU,4,2-1-1-1,24669,147.75,155.0,2.592,2.719
ARS-ARS-AVL-LEE-WOL,ARS,ARS,AVL,LEE,WOL,4,2-1-1-1,37220,152.25,157.0,2.671,2.754
ARS-ARS-AVL-LIV-LIV,ARS,ARS,AVL,LIV,LIV,3,2-2-1,13374,145.25,149.0,2.548,2.614
ARS-ARS-AVL-LIV-MCI,ARS,ARS,AVL,LIV,MCI,4,2-1-1-1,4751,142.75,149.0,2.504,2.614
ARS-ARS-AVL-LIV-MUN,ARS,ARS,AVL,LIV,MUN,4,2-1-1-1,6105,143.25,148.0,2.513,2.596
ARS-ARS-AVL-LIV-NEW,ARS,ARS,AVL,LIV,NEW,4,2-1-1-1,9434,144.25,148.0,2.531,2.596
ARS-ARS-AVL-LIV-NFO,ARS,ARS,AVL,LIV,NFO,4,2-1-1-1,4752,142.75,148.0,2.504,2.596
ARS-ARS-AVL-LIV-SUN,ARS,ARS,AVL,LIV,SUN,4,2-1-1-1,7705,143.75,149.0,2.522,2.614
ARS-ARS-AVL-LIV-TOT,ARS,ARS,AVL,LIV,TOT,4,2-1-1-1,4753,142.75,149.0,2.504,2.614
ARS-ARS-AVL-LIV-WHU,ARS,ARS,AVL,LIV,WHU,4,2-1-1-1,20292,146.75,152.0,2.575,2.667
ARS-ARS-AVL-LIV-WOL,ARS,ARS,AVL,LIV,WOL,4,2-1-1-1,22532,147.25,153.0,2.583,2.684
ARS-ARS-AVL-MCI-MCI,ARS,ARS,AVL,MCI,MCI,3,2-2-1,9435,144.25,150.0,2.531,2.632
ARS-ARS-AVL-MCI-MUN,ARS,ARS,AVL,MCI,MUN,4,2-1-1-1,1892,141.25,148.0,2.478,2.596
ARS-ARS-AVL-MCI-NEW,ARS,ARS,AVL,MCI,NEW,4,2-1-1-1,6106,143.25,148.0,2.513,2.596
ARS-ARS-AVL-MCI-NFO,ARS,ARS,AVL,MCI,NFO,4,2-1-1-1,2642,141.75,148.0,2.487,2.596
ARS-ARS-AVL-MCI-SUN,ARS,ARS,AVL,MCI,SUN,4,2-1-1-1,9436,144.25,150.0,2.531,2.632
ARS-ARS-AVL-MCI-TOT,ARS,ARS,AVL,MCI,TOT,4,2-1-1-1,6107,143.25,149.0,2.513,2.614
ARS-ARS-AVL-MCI-WHU,ARS,ARS,AVL,MCI,WHU,4,2-1-1-1,15602,145.75,152.0,2.557,2.667
ARS-ARS-AVL-MCI-WOL,ARS,ARS,AVL,MCI,WOL,4,2-1-1-1,20293,146.75,153.0,2.575,2.684
ARS-ARS-AVL-MUN-MUN,ARS,ARS,AVL,MUN,MUN,3,2-2-1,6108,143.25,148.0,2.513,2.596
ARS-ARS-AVL-MUN-NEW,ARS,ARS,AVL,MUN,NEW,4,2-1-1-1,6109,143.25,147.0,2.513,2.579
ARS-ARS-AVL-MUN-NFO,ARS,ARS,AVL,MUN,NFO,4,2-1-1-1,2643,141.75,147.0,2.487,2.579
ARS-ARS-AVL-MUN-SUN,ARS,ARS,AVL,MUN,SUN,4,2-1-1-1,4754,142.75,149.0,2.504,2.614
ARS-ARS-AVL-MUN-TOT,ARS,ARS,AVL,MUN,TOT,4,2-1-1-1,2644,141.75,149.0,2.487,2.614
ARS-ARS-AVL-MUN-WHU,ARS,ARS,AVL,MUN,WHU,4,2-1-1-1,13375,145.25,152.0,2.548,2.667
ARS-ARS-AVL-MUN-WOL,ARS,ARS,AVL,MUN,WOL,4,2-1-1-1,20294,146.75,152.0,2.575,2.667
ARS-ARS-AVL-NEW-NEW,ARS,ARS,AVL,NEW,NEW,3,2-2-1,20295,146.75,148.0,2.575,2.596
ARS-ARS-AVL-NEW-NFO,ARS,ARS,AVL,NEW,NFO,4,2-1-1-1,7706,143.75,148.0,2.522,2.596
ARS-ARS-AVL-NEW-SUN,ARS,ARS,AVL,NEW,SUN,4,2-1-1-1,6110,143.25,148.0,2.513,2.596
ARS-ARS-AVL-NEW-TOT,ARS,ARS,AVL,NEW,TOT,4,2-1-1-1,6111,143.25,148.0,2.513,2.596
ARS-ARS-AVL-NEW-WHU,ARS,ARS,AVL,NEW,WHU,4,2-1-1-1,17947,146.25,151.0,2.566,2.649
ARS-ARS-AVL-NEW-WOL,ARS,ARS,AVL,NEW,WOL,4,2-1-1-1,30237,149.25,153.0,2.618,2.684
ARS-ARS-AVL-NFO-NFO,ARS,ARS,AVL,NFO,NFO,3,2-2-1,6112,143.25,149.0,2.513,2.614
ARS-ARS-AVL-NFO-SUN,ARS,ARS,AVL,NFO,SUN,4,2-1-1-1,3566,142.25,148.0,2.496,2.596
ARS-ARS-AVL-NFO-TOT,ARS,ARS,AVL,NFO,TOT,4,2-1-1-1,2645,141.75,148.0,2.487,2.596
ARS-ARS-AVL-NFO-WHU,ARS,ARS,AVL,NFO,WHU,4,2-1-1-1,11283,144.75,151.0,2.539,2.649
ARS-ARS-AVL-NFO-WOL,ARS,ARS,AVL,NFO,WOL,4,2-1-1-1,20296,146.75,153.0,2.575,2.684
ARS-ARS-AVL-SUN-SUN,ARS,ARS,AVL,SUN,SUN,3,2-2-1,24670,147.75,154.0,2.592,2.702
ARS-ARS-AVL-SUN-TOT,ARS,ARS,AVL,SUN,TOT,4,2-1-1-1,7707,143.75,150.0,2.522,2.632
ARS-ARS-AVL-SUN-WHU,ARS,ARS,AVL,SUN,WHU,4,2-1-1-1,26668,148.25,154.0,2.601,2.702
ARS-ARS-AVL-SUN-WOL,ARS,ARS,AVL,SUN,WOL,4,2-1-1-1,22533,147.25,154.0,2.583,2.702
ARS-ARS-AVL-TOT-TOT,ARS,ARS,AVL,TOT,TOT,3,2-2-1,7708,143.75,150.0,2.522,2.632
ARS-ARS-AVL-TOT-WHU,ARS,ARS,AVL,TOT,WHU,4,2-1-1-1,15603,145.75,153.0,2.557,2.684
ARS-ARS-AVL-TOT-WOL,ARS,ARS,AVL,TOT,WOL,4,2-1-1-1,20297,146.75,153.0,2.575,2.684
ARS-ARS-AVL-WHU-WHU,ARS,ARS,AVL,WHU,WHU,3,2-2-1,35481,151.25,157.0,2.654,2.754
ARS-ARS-AVL-WHU-WOL,ARS,ARS,AVL,WHU,WOL,4,2-1-1-1,28474,148.75,156.0,2.61,2.737
ARS-ARS-AVL-WOL-WOL,ARS,ARS,AVL,WOL,WOL,3,2-2-1,39365,154.25,159.0,2.706,2.789
ARS-ARS-BHA-BHA-BHA,ARS,ARS,BHA,BHA,BHA,2,3-2,36433,151.75,158.0,2.662,2.772
ARS-ARS-BHA-BHA-BOU,ARS,ARS,BHA,BHA,BOU,3,2-2-1,15604,145.75,152.0,2.557,2.667
ARS-ARS-BHA-BHA-BRE,ARS,ARS,BHA,BHA,BRE,3,2-2-1,15605,145.75,153.0,2.557,2.684
ARS-ARS-BHA-BHA-BUR,ARS,ARS,BHA,BHA,BUR,3,2-2-1,22534,147.25,153.0,2.583,2.684
ARS-ARS-BHA-BHA-CHE,ARS,ARS,BHA,BHA,CHE,3,2-2-1,11284,144.75,152.0,2.539,2.667
ARS-ARS-BHA-BHA-CRY,ARS,ARS,BHA,BHA,CRY,3,2-2-1,34381,150.75,157.0,2.645,2.754
ARS-ARS-BHA-BHA-EVE,ARS,ARS,BHA,BHA,EVE,3,2-2-1,17948,146.25,153.0,2.566,2.684
ARS-ARS-BHA-BHA-FUL,ARS,ARS,BHA,BHA,FUL,3,2-2-1,28475,148.75,154.0,2.61,2.702
ARS-ARS-BHA-BHA-LEE,ARS,ARS,BHA,BHA,LEE,3,2-2-1,26669,148.25,154.0,2.601,2.702
ARS-ARS-BHA-BHA-LIV,ARS,ARS,BHA,BHA,LIV,3,2-2-1,13376,145.25,151.0,2.548,2.649
ARS-ARS-BHA-BHA-MCI,ARS,ARS,BHA,BHA,MCI,3,2-2-1,15606,145.75,152.0,2.557,2.667
ARS-ARS-BHA-BHA-MUN,ARS,ARS,BHA,BHA,MUN,3,2-2-1,6113,143.25,150.0,2.513,2.632
ARS-ARS-BHA-BHA-NEW,ARS,ARS,BHA,BHA,NEW,3,2-2-1,20298,146.75,152.0,2.575,2.667
ARS-ARS-BHA-BHA-NFO,ARS,ARS,BHA,BHA,NFO,3,2-2-1,9437,144.25,151.0,2.531,2.649
ARS-ARS-BHA-BHA-SUN,ARS,ARS,BHA,BHA,SUN,3,2-2-1,15607,145.75,152.0,2.557,2.667
ARS-ARS-BHA-BHA-TOT,ARS,ARS,BHA,BHA,TOT,3,2-2-1,11285,144.75,151.0,2.539,2.649
ARS-ARS-BHA-BHA-WHU,ARS,ARS,BHA,BHA,WHU,3,2-2-1,20299,146.75,154.0,2.575,2.702
ARS-ARS-BHA-BHA-WOL,ARS,ARS,BHA,BHA,WOL,3,2-2-1,35482,151.25,157.0,2.654,2.754
ARS-ARS-BHA-BOU-BOU,ARS,ARS,BHA,BOU,BOU,3,2-2-1,20300,146.75,151.0,2.575,2.649
ARS-ARS-BHA-BOU-BRE,ARS,ARS,BHA,BOU,BRE,4,2-1-1-1,7709,143.75,149.0,2.522,2.614
ARS-ARS-BHA-BOU-BUR,ARS,ARS,BHA,BOU,BUR,4,2-1-1-1,17949,146.25,151.0,2.566,2.649
ARS-ARS-BHA-BOU-CHE,ARS,ARS,BHA,BOU,CHE,4,2-1-1-1,6114,143.25,150.0,2.513,2.632
ARS-ARS-BHA-BOU-CRY,ARS,ARS,BHA,BOU,CRY,4,2-1-1-1,26670,148.25,153.0,2.601,2.684
ARS-ARS-BHA-BOU-EVE,ARS,ARS,BHA,BOU,EVE,4,2-1-1-1,15608,145.75,151.0,2.557,2.649
ARS-ARS-BHA-BOU-FUL,ARS,ARS,BHA,BOU,FUL,4,2-1-1-1,17950,146.25,151.0,2.566,2.649
ARS-ARS-BHA-BOU-LEE,ARS,ARS,BHA,BOU,LEE,4,2-1-1-1,20301,146.75,152.0,2.575,2.667
ARS-ARS-BHA-BOU-LIV,ARS,ARS,BHA,BOU,LIV,4,2-1-1-1,7710,143.75,149.0,2.522,2.614
ARS-ARS-BHA-BOU-MCI,ARS,ARS,BHA,BOU,MCI,4,2-1-1-1,6115,143.25,149.0,2.513,2.614
ARS-ARS-BHA-BOU-MUN,ARS,ARS,BHA,BOU,MUN,4,2-1-1-1,3567,142.25,148.0,2.496,2.596
ARS-ARS-BHA-BOU-NEW,ARS,ARS,BHA,BOU,NEW,4,2-1-1-1,9438,144.25,148.0,2.531,2.596
