num_unique_clubs,allocation_pattern,clubs,club1,club2,club3,club4,club5,gw1_avg_fdr,gw1_max_fdr,gw2_avg_fdr,gw3_avg_fdr,gw2_3_rot_fdr,effective_avg_fdr,avg_fdr_corr
4,2+1+1+1,BRE-IPS-MCI-MCI-MUN,BRE,IPS,MCI,MCI,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.2
5,1+1+1+1+1,BRE-LEE-LIV-MUN-SUN,BRE,LEE,LIV,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.2
5,1+1+1+1+1,BRE-LEE-MCI-MUN-SUN,BRE,LEE,MCI,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.2
5,1+1+1+1+1,CRY-LIV-MCI-MUN-SUN,CRY,LIV,MCI,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.2
5,1+1+1+1+1,CRY-LIV-MUN-TOT-SUN,CRY,LIV,MUN,TOT,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.2
5,1+1+1+1+1,CRY-MCI-MUN-TOT-SUN,CRY,MCI,MUN,TOT,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.2
5,1+1+1+1+1,EVE-LIV-MCI-MUN-SUN,EVE,LIV,MCI,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.2
4,2+1+1+1,IPS-LIV-LIV-MCI-MUN,IPS,LIV,LIV,MCI,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.2
4,2+1+1+1,IPS-LIV-MCI-MCI-MUN,IPS,LIV,MCI,MCI,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.2
4,2+1+1+1,IPS-LIV-MUN-TOT-TOT,IPS,LIV,MUN,TOT,TOT,2.6,3.0,2.0,2.67,2.33,2.4545,-0.2
4,2+1+1+1,IPS-MCI-MUN-TOT-TOT,IPS,MCI,MUN,TOT,TOT,2.6,3.0,2.0,2.67,2.33,2.4545,-0.2
5,1+1+1+1+1,LEE-LIV-MCI-MUN-SUN,LEE,LIV,MCI,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.2
5,1+1+1+1+1,AVL-BRE-LEE-MUN-SUN,AVL,BRE,LEE,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1866
5,1+1+1+1+1,AVL-LEE-LIV-MUN-SUN,AVL,LEE,LIV,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1866
5,1+1+1+1+1,AVL-LEE-MCI-MUN-SUN,AVL,LEE,MCI,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1866
5,1+1+1+1+1,BRE-BHA-LEE-MUN-SUN,BRE,BHA,LEE,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1866
5,1+1+1+1+1,BHA-LEE-LIV-MUN-SUN,BHA,LEE,LIV,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1866
5,1+1+1+1+1,BHA-LEE-MCI-MUN-SUN,BHA,LEE,MCI,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1866
5,1+1+1+1+1,AVL-BRE-CHE-MUN-NFO,AVL,BRE,CHE,MUN,NFO,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1809
5,1+1+1+1+1,AVL-BRE-CHE-NFO-SUN,AVL,BRE,CHE,NFO,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1809
5,1+1+1+1+1,AVL-CHE-LIV-MUN-NFO,AVL,CHE,LIV,MUN,NFO,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1809
5,1+1+1+1+1,AVL-CHE-LIV-NFO-SUN,AVL,CHE,LIV,NFO,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1809
5,1+1+1+1+1,AVL-CHE-MCI-MUN-NFO,AVL,CHE,MCI,MUN,NFO,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1809
5,1+1+1+1+1,AVL-CHE-MCI-NFO-SUN,AVL,CHE,MCI,NFO,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1809
5,1+1+1+1+1,BRE-BHA-CHE-MUN-NFO,BRE,BHA,CHE,MUN,NFO,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1809
5,1+1+1+1+1,BRE-BHA-CHE-NFO-SUN,BRE,BHA,CHE,NFO,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1809
5,1+1+1+1+1,BHA-CHE-LIV-MUN-NFO,BHA,CHE,LIV,MUN,NFO,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1809
5,1+1+1+1+1,BHA-CHE-LIV-NFO-SUN,BHA,CHE,LIV,NFO,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1809
5,1+1+1+1+1,BHA-CHE-MCI-MUN-NFO,BHA,CHE,MCI,MUN,NFO,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1809
5,1+1+1+1+1,BHA-CHE-MCI-NFO-SUN,BHA,CHE,MCI,NFO,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1809
5,1+1+1+1+1,ARS-AVL-BRE-CHE-MUN,ARS,AVL,BRE,CHE,MUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1793
5,1+1+1+1+1,ARS-AVL-BRE-CHE-SUN,ARS,AVL,BRE,CHE,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1793
5,1+1+1+1+1,ARS-AVL-CHE-LIV-MUN,ARS,AVL,CHE,LIV,MUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1793
5,1+1+1+1+1,ARS-AVL-CHE-LIV-SUN,ARS,AVL,CHE,LIV,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1793
5,1+1+1+1+1,ARS-AVL-CHE-MCI-MUN,ARS,AVL,CHE,MCI,MUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1793
5,1+1+1+1+1,ARS-AVL-CHE-MCI-SUN,ARS,AVL,CHE,MCI,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1793
5,1+1+1+1+1,ARS-BRE-BHA-CHE-MUN,ARS,BRE,BHA,CHE,MUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1793
5,1+1+1+1+1,ARS-BRE-BHA-CHE-SUN,ARS,BRE,BHA,CHE,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1793
5,1+1+1+1+1,ARS-BHA-CHE-LIV-MUN,ARS,BHA,CHE,LIV,MUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1793
5,1+1+1+1+1,ARS-BHA-CHE-LIV-SUN,ARS,BHA,CHE,LIV,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1793
5,1+1+1+1+1,ARS-BHA-CHE-MCI-MUN,ARS,BHA,CHE,MCI,MUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1793
5,1+1+1+1+1,ARS-BHA-CHE-MCI-SUN,ARS,BHA,CHE,MCI,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1793
5,1+1+1+1+1,AVL-BRE-CHE-IPS-MUN,AVL,BRE,CHE,IPS,MUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1793
5,1+1+1+1+1,AVL-CHE-IPS-LIV-MUN,AVL,CHE,IPS,LIV,MUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1793
5,1+1+1+1+1,AVL-CHE-IPS-MCI-MUN,AVL,CHE,IPS,MCI,MUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1793
5,1+1+1+1+1,BRE-BHA-CHE-IPS-MUN,BRE,BHA,CHE,IPS,MUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1793
5,1+1+1+1+1,BHA-CHE-IPS-LIV-MUN,BHA,CHE,IPS,LIV,MUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1793
5,1+1+1+1+1,BHA-CHE-IPS-MCI-MUN,BHA,CHE,IPS,MCI,MUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1793
5,1+1+1+1+1,AVL-BRE-EVE-MUN-SUN,AVL,BRE,EVE,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1732
5,1+1+1+1+1,AVL-CRY-MUN-TOT-SUN,AVL,CRY,MUN,TOT,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1732
5,1+1+1+1+1,AVL-EVE-LIV-MUN-SUN,AVL,EVE,LIV,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1732
5,1+1+1+1+1,AVL-EVE-MCI-MUN-SUN,AVL,EVE,MCI,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1732
5,1+1+1+1+1,BRE-BHA-EVE-MUN-SUN,BRE,BHA,EVE,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1732
5,1+1+1+1+1,BHA-CRY-MUN-TOT-SUN,BHA,CRY,MUN,TOT,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1732
5,1+1+1+1+1,BHA-EVE-LIV-MUN-SUN,BHA,EVE,LIV,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1732
5,1+1+1+1+1,BHA-EVE-MCI-MUN-SUN,BHA,EVE,MCI,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.1732
4,2+1+1+1,AVL-CHE-CRY-MUN-MUN,AVL,CHE,CRY,MUN,MUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1714
4,2+1+1+1,AVL-CHE-CRY-SUN-SUN,AVL,CHE,CRY,SUN,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1714
4,2+1+1+1,BHA-CHE-CRY-MUN-MUN,BHA,CHE,CRY,MUN,MUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1714
4,2+1+1+1,BHA-CHE-CRY-SUN-SUN,BHA,CHE,CRY,SUN,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1714
4,2+1+1+1,BRE-CHE-CHE-MUN-NFO,BRE,CHE,CHE,MUN,NFO,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1655
4,2+1+1+1,BRE-CHE-CHE-NFO-SUN,BRE,CHE,CHE,NFO,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1655
4,2+1+1+1,CHE-CHE-LIV-MUN-NFO,CHE,CHE,LIV,MUN,NFO,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1655
4,2+1+1+1,CHE-CHE-LIV-NFO-SUN,CHE,CHE,LIV,NFO,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1655
4,2+1+1+1,CHE-CHE-MCI-MUN-NFO,CHE,CHE,MCI,MUN,NFO,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1655
4,2+1+1+1,CHE-CHE-MCI-NFO-SUN,CHE,CHE,MCI,NFO,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1655
4,2+1+1+1,ARS-AVL-BRE-BRE-MUN,ARS,AVL,BRE,BRE,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1634
4,2+1+1+1,ARS-AVL-BRE-BRE-SUN,ARS,AVL,BRE,BRE,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1634
4,2+1+1+1,ARS-AVL-LIV-LIV-MUN,ARS,AVL,LIV,LIV,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1634
4,2+1+1+1,ARS-AVL-LIV-LIV-SUN,ARS,AVL,LIV,LIV,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1634
4,2+1+1+1,ARS-AVL-MCI-MCI-MUN,ARS,AVL,MCI,MCI,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1634
4,2+1+1+1,ARS-AVL-MCI-MCI-SUN,ARS,AVL,MCI,MCI,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1634
4,2+1+1+1,ARS-BRE-BRE-BHA-MUN,ARS,BRE,BRE,BHA,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1634
4,2+1+1+1,ARS-BRE-BRE-BHA-SUN,ARS,BRE,BRE,BHA,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1634
4,2+1+1+1,ARS-BHA-LIV-LIV-MUN,ARS,BHA,LIV,LIV,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1634
4,2+1+1+1,ARS-BHA-LIV-LIV-SUN,ARS,BHA,LIV,LIV,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1634
4,2+1+1+1,ARS-BHA-MCI-MCI-MUN,ARS,BHA,MCI,MCI,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1634
4,2+1+1+1,ARS-BHA-MCI-MCI-SUN,ARS,BHA,MCI,MCI,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1634
4,2+1+1+1,AVL-BRE-BRE-IPS-MUN,AVL,BRE,BRE,IPS,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1634
4,2+1+1+1,AVL-IPS-LIV-LIV-MUN,AVL,IPS,LIV,LIV,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1634
4,2+1+1+1,AVL-IPS-MCI-MCI-MUN,AVL,IPS,MCI,MCI,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1634
4,2+1+1+1,BRE-BRE-BHA-IPS-MUN,BRE,BRE,BHA,IPS,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1634
4,2+1+1+1,BHA-IPS-LIV-LIV-MUN,BHA,IPS,LIV,LIV,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1634
4,2+1+1+1,BHA-IPS-MCI-MCI-MUN,BHA,IPS,MCI,MCI,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1634
4,2+1+1+1,AVL-LEE-MUN-MUN-TOT,AVL,LEE,MUN,MUN,TOT,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1598
4,2+1+1+1,AVL-LEE-TOT-SUN-SUN,AVL,LEE,TOT,SUN,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1598
4,2+1+1+1,BHA-LEE-MUN-MUN-TOT,BHA,LEE,MUN,MUN,TOT,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1598
4,2+1+1+1,BHA-LEE-TOT-SUN-SUN,BHA,LEE,TOT,SUN,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1598
5,1+1+1+1+1,AVL-BRE-CRY-MUN-SUN,AVL,BRE,CRY,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.15
5,1+1+1+1+1,AVL-CRY-LIV-MUN-SUN,AVL,CRY,LIV,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.15
5,1+1+1+1+1,AVL-CRY-MCI-MUN-SUN,AVL,CRY,MCI,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.15
5,1+1+1+1+1,BRE-BHA-CRY-MUN-SUN,BRE,BHA,CRY,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.15
5,1+1+1+1+1,BHA-CRY-LIV-MUN-SUN,BHA,CRY,LIV,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.15
5,1+1+1+1+1,BHA-CRY-MCI-MUN-SUN,BHA,CRY,MCI,MUN,SUN,2.6,3.0,2.33,2.33,2.33,2.4545,-0.15
4,2+1+1+1,LEE-LIV-MUN-MUN-TOT,LEE,LIV,MUN,MUN,TOT,2.6,3.0,2.0,2.67,2.33,2.4545,-0.15
4,2+1+1+1,LEE-LIV-TOT-SUN-SUN,LEE,LIV,TOT,SUN,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.15
4,2+1+1+1,LEE-MCI-MUN-MUN-TOT,LEE,MCI,MUN,MUN,TOT,2.6,3.0,2.0,2.67,2.33,2.4545,-0.15
4,2+1+1+1,LEE-MCI-TOT-SUN-SUN,LEE,MCI,TOT,SUN,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.15
3,2+2+1,AVL-MUN-MUN-TOT-TOT,AVL,MUN,MUN,TOT,TOT,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1464
3,2+2+1,AVL-TOT-TOT-SUN-SUN,AVL,TOT,TOT,SUN,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1464
3,2+2+1,BHA-MUN-MUN-TOT-TOT,BHA,MUN,MUN,TOT,TOT,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1464
3,2+2+1,BHA-TOT-TOT-SUN-SUN,BHA,TOT,TOT,SUN,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1464
5,1+1+1+1+1,CHE-LIV-MUN-NFO-TOT,CHE,LIV,MUN,NFO,TOT,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1437
5,1+1+1+1+1,CHE-LIV-NFO-TOT-SUN,CHE,LIV,NFO,TOT,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1437
5,1+1+1+1+1,CHE-MCI-MUN-NFO-TOT,CHE,MCI,MUN,NFO,TOT,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1437
5,1+1+1+1+1,CHE-MCI-NFO-TOT-SUN,CHE,MCI,NFO,TOT,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1437
5,1+1+1+1+1,BRE-CHE-CRY-MUN-SUN,BRE,CHE,CRY,MUN,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1311
5,1+1+1+1+1,CHE-CRY-LIV-MUN-SUN,CHE,CRY,LIV,MUN,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1311
5,1+1+1+1+1,CHE-CRY-MCI-MUN-SUN,CHE,CRY,MCI,MUN,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1311
5,1+1+1+1+1,AVL-CHE-MUN-NFO-TOT,AVL,CHE,MUN,NFO,TOT,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1207
5,1+1+1+1+1,AVL-CHE-NFO-TOT-SUN,AVL,CHE,NFO,TOT,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1207
5,1+1+1+1+1,BHA-CHE-MUN-NFO-TOT,BHA,CHE,MUN,NFO,TOT,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1207
5,1+1+1+1+1,BHA-CHE-NFO-TOT-SUN,BHA,CHE,NFO,TOT,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1207
4,2+1+1+1,AVL-CHE-CHE-MUN-NFO,AVL,CHE,CHE,MUN,NFO,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1095
4,2+1+1+1,AVL-CHE-CHE-NFO-SUN,AVL,CHE,CHE,NFO,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1095
4,2+1+1+1,BHA-CHE-CHE-MUN-NFO,BHA,CHE,CHE,MUN,NFO,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1095
4,2+1+1+1,BHA-CHE-CHE-NFO-SUN,BHA,CHE,CHE,NFO,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1095
4,2+1+1+1,BRE-CHE-LEE-MUN-MUN,BRE,CHE,LEE,MUN,MUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1055
4,2+1+1+1,BRE-CHE-LEE-SUN-SUN,BRE,CHE,LEE,SUN,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1055
4,2+1+1+1,CHE-LEE-LIV-MUN-MUN,CHE,LEE,LIV,MUN,MUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1055
4,2+1+1+1,CHE-LEE-LIV-SUN-SUN,CHE,LEE,LIV,SUN,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1055
4,2+1+1+1,CHE-LEE-MCI-MUN-MUN,CHE,LEE,MCI,MUN,MUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1055
4,2+1+1+1,CHE-LEE-MCI-SUN-SUN,CHE,LEE,MCI,SUN,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1055
5,1+1+1+1+1,ARS-BRE-LIV-MCI-MUN,ARS,BRE,LIV,MCI,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1
5,1+1+1+1+1,ARS-BRE-LIV-MCI-SUN,ARS,BRE,LIV,MCI,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1
4,2+1+1+1,BRE-BRE-LIV-MUN-NFO,BRE,BRE,LIV,MUN,NFO,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1
4,2+1+1+1,BRE-BRE-LIV-NFO-SUN,BRE,BRE,LIV,NFO,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1
4,2+1+1+1,BRE-BRE-MCI-MUN-NFO,BRE,BRE,MCI,MUN,NFO,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1
4,2+1+1+1,BRE-BRE-MCI-NFO-SUN,BRE,BRE,MCI,NFO,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1
5,1+1+1+1+1,BRE-IPS-LIV-MCI-MUN,BRE,IPS,LIV,MCI,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1
4,2+1+1+1,BRE-LIV-LIV-MUN-NFO,BRE,LIV,LIV,MUN,NFO,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1
4,2+1+1+1,BRE-LIV-LIV-NFO-SUN,BRE,LIV,LIV,NFO,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1
4,2+1+1+1,BRE-MCI-MCI-MUN-NFO,BRE,MCI,MCI,MUN,NFO,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1
4,2+1+1+1,BRE-MCI-MCI-NFO-SUN,BRE,MCI,MCI,NFO,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1
4,2+1+1+1,LIV-LIV-MCI-MUN-NFO,LIV,LIV,MCI,MUN,NFO,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1
4,2+1+1+1,LIV-LIV-MCI-NFO-SUN,LIV,LIV,MCI,NFO,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1
4,2+1+1+1,LIV-MCI-MCI-MUN-NFO,LIV,MCI,MCI,MUN,NFO,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1
4,2+1+1+1,LIV-MCI-MCI-NFO-SUN,LIV,MCI,MCI,NFO,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.1
3,2+2+1,LIV-MUN-MUN-TOT-TOT,LIV,MUN,MUN,TOT,TOT,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1
3,2+2+1,LIV-TOT-TOT-SUN-SUN,LIV,TOT,TOT,SUN,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1
3,2+2+1,MCI-MUN-MUN-TOT-TOT,MCI,MUN,MUN,TOT,TOT,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1
3,2+2+1,MCI-TOT-TOT-SUN-SUN,MCI,TOT,TOT,SUN,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.1
4,2+1+1+1,AVL-CHE-LEE-MUN-MUN,AVL,CHE,LEE,MUN,MUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.0824
4,2+1+1+1,AVL-CHE-LEE-SUN-SUN,AVL,CHE,LEE,SUN,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.0824
4,2+1+1+1,BHA-CHE-LEE-MUN-MUN,BHA,CHE,LEE,MUN,MUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.0824
4,2+1+1+1,BHA-CHE-LEE-SUN-SUN,BHA,CHE,LEE,SUN,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.0824
5,1+1+1+1+1,AVL-CHE-CRY-MUN-SUN,AVL,CHE,CRY,MUN,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.0714
5,1+1+1+1+1,BHA-CHE-CRY-MUN-SUN,BHA,CHE,CRY,MUN,SUN,2.6,3.0,2.0,2.67,2.33,2.4545,-0.0714
5,1+1+1+1+1,ARS-AVL-BRE-LIV-MUN,ARS,AVL,BRE,LIV,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
5,1+1+1+1+1,ARS-AVL-BRE-LIV-SUN,ARS,AVL,BRE,LIV,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
5,1+1+1+1+1,ARS-AVL-BRE-MCI-MUN,ARS,AVL,BRE,MCI,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
5,1+1+1+1+1,ARS-AVL-BRE-MCI-SUN,ARS,AVL,BRE,MCI,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
5,1+1+1+1+1,ARS-AVL-LIV-MCI-MUN,ARS,AVL,LIV,MCI,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
5,1+1+1+1+1,ARS-AVL-LIV-MCI-SUN,ARS,AVL,LIV,MCI,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
5,1+1+1+1+1,ARS-BRE-BHA-LIV-MUN,ARS,BRE,BHA,LIV,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
5,1+1+1+1+1,ARS-BRE-BHA-LIV-SUN,ARS,BRE,BHA,LIV,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
5,1+1+1+1+1,ARS-BRE-BHA-MCI-MUN,ARS,BRE,BHA,MCI,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
5,1+1+1+1+1,ARS-BRE-BHA-MCI-SUN,ARS,BRE,BHA,MCI,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
5,1+1+1+1+1,ARS-BHA-LIV-MCI-MUN,ARS,BHA,LIV,MCI,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
5,1+1+1+1+1,ARS-BHA-LIV-MCI-SUN,ARS,BHA,LIV,MCI,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
4,2+1+1+1,AVL-BRE-BRE-MUN-NFO,AVL,BRE,BRE,MUN,NFO,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
4,2+1+1+1,AVL-BRE-BRE-NFO-SUN,AVL,BRE,BRE,NFO,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
5,1+1+1+1+1,AVL-BRE-IPS-LIV-MUN,AVL,BRE,IPS,LIV,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
5,1+1+1+1+1,AVL-BRE-IPS-MCI-MUN,AVL,BRE,IPS,MCI,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
5,1+1+1+1+1,AVL-IPS-LIV-MCI-MUN,AVL,IPS,LIV,MCI,MUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
4,2+1+1+1,AVL-LIV-LIV-MUN-NFO,AVL,LIV,LIV,MUN,NFO,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
4,2+1+1+1,AVL-LIV-LIV-NFO-SUN,AVL,LIV,LIV,NFO,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
4,2+1+1+1,AVL-MCI-MCI-MUN-NFO,AVL,MCI,MCI,MUN,NFO,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
4,2+1+1+1,AVL-MCI-MCI-NFO-SUN,AVL,MCI,MCI,NFO,SUN,2.6,3.0,2.67,2.0,2.33,2.4545,-0.0634
