pre_clubs,pre_unique,pre_pattern,pre_sun,gw13_eff_fdr,gw1_avg_fdr,gw23_rot_fdr,pre_corr,n_swaps,out_clubs,in_clubs,post_clubs,post_unique,post_pattern,post_sun,gw419_rot_fdr,gw419_no_diff_pct,gw419_all_easy_pct,post_corr,path_eff_fdr,scenario_eligible,scenario_rank
EVE-MUN-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.4,2.5,0.3634,2,"MUN,TOT","BOU,COV",BOU-COV-EVE-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,31.2,-0.0867,2.474595,False,
CHE-CHE-MUN-NFO-SUN,4,2+1+1+1,1,2.4545,2.4,2.5,0.4125,2,"CHE,MUN","BOU,COV",BOU-CHE-COV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.0616,2.474595,False,
ARS-CHE-TOT-SUN-SUN,4,2+1+1+1,2,2.4545,2.4,2.5,0.4335,2,"ARS,SUN","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
ARS-CHE-MUN-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.4,2.5,0.5335,2,"ARS,MUN","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
CHE-MUN-MUN-TOT-SUN,4,2+1+1+1,1,2.4545,2.4,2.5,0.7091,2,"MUN,MUN","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
CHE-MUN-TOT-SUN-SUN,4,2+1+1+1,2,2.4545,2.4,2.5,0.7091,2,"MUN,SUN","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
CHE-EVE-MUN-MUN-SUN,4,2+1+1+1,1,2.4545,2.4,2.5,0.878,2,"MUN,MUN","COV,MCI",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
CHE-EVE-MUN-SUN-SUN,4,2+1+1+1,2,2.4545,2.4,2.5,0.878,2,"MUN,SUN","COV,MCI",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
LIV-LIV-NFO-TOT-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.3366,2,"LIV,SUN","EVE,NEW",EVE-LIV-NEW-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.1014,2.474595,False,
MCI-MCI-NFO-TOT-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.3366,2,"MCI,SUN","CHE,NEW",CHE-MCI-NEW-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.0976,2.474595,False,
BRE-BRE-CHE-NFO-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.3272,2,"BRE,BRE","BOU,COV",BOU-CHE-COV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.0616,2.474595,False,
ARS-CHE-LIV-LIV-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.3256,2,"ARS,LIV","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.474595,False,
ARS-CHE-MCI-MCI-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.3256,2,"ARS,MCI","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
BRE-EVE-MCI-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.3,2,"BRE,SUN","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
CRY-LIV-MCI-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.3,2,"CRY,SUN","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
EVE-MCI-MCI-MUN-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.3,2,"MCI,MUN","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
LEE-LIV-MCI-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.3,2,"LEE,SUN","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
BHA-LEE-LIV-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.2866,2,"LEE,SUN","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
BHA-LEE-MCI-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.2866,2,"LEE,SUN","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
AVL-NFO-TOT-TOT-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.283,2,"SUN,TOT","CHE,FUL",AVL-CHE-FUL-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1683,2.474595,False,
BHA-NFO-TOT-TOT-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.283,2,"BHA,TOT","BOU,CHE",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
AVL-EVE-LIV-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.2732,2,"AVL,SUN","COV,MCI",COV-EVE-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,93.8,25.0,-0.1259,2.474595,False,
AVL-EVE-MCI-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.2732,2,"AVL,SUN","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
BHA-EVE-LIV-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.2732,2,"EVE,SUN","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
BHA-EVE-MCI-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.2732,2,"EVE,SUN","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
LIV-NFO-TOT-TOT-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.2732,2,"SUN,TOT","EVE,NEW",EVE-LIV-NEW-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.1014,2.474595,False,
MCI-NFO-TOT-TOT-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.2732,2,"SUN,TOT","CHE,NEW",CHE-MCI-NEW-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.0976,2.474595,False,
ARS-LIV-MCI-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.25,2,"ARS,TOT","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
AVL-CRY-LIV-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.25,2,"SUN,SUN","MCI,NEW",AVL-CRY-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1535,2.474595,False,
AVL-CRY-MCI-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.25,2,"SUN,SUN","COV,FUL",AVL-COV-CRY-FUL-MCI,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1242,2.474595,False,
BHA-CRY-LIV-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.25,2,"CRY,SUN","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
BHA-CRY-MCI-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.25,2,"CRY,SUN","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
AVL-AVL-LEE-MUN-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.2464,2,"MUN,SUN","CHE,COV",AVL-AVL-CHE-COV-LEE,4,2+1+1+1,0,2.4792,100.0,31.2,-0.1583,2.474595,False,
ARS-AVL-LIV-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.2366,2,"SUN,TOT","BOU,COV",ARS-AVL-BOU-COV-LIV,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.124,2.474595,False,
ARS-AVL-MCI-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.2366,2,"SUN,TOT","COV,LIV",ARS-AVL-COV-LIV-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.0988,2.474595,False,
ARS-BHA-LIV-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.2366,2,"ARS,TOT","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
ARS-BHA-MCI-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.2366,2,"ARS,TOT","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
CHE-CRY-LIV-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.2311,2,"CRY,SUN","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.474595,False,
CHE-CRY-MCI-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.2311,2,"CRY,SUN","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
ARS-BRE-CHE-LIV-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.2256,2,"ARS,BRE","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.474595,False,
ARS-BRE-CHE-MCI-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.2256,2,"ARS,BRE","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
BHA-LIV-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.2232,2,"SUN,TOT","BOU,NFO",BOU-BHA-LIV-NFO-NFO,4,2+1+1+1,0,2.4792,100.0,25.0,-0.147,2.474595,False,
BHA-MCI-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.2232,2,"NFO,TOT","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
ARS-LIV-LIV-MCI-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.2,2,"ARS,LIV","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
ARS-LIV-MCI-MCI-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.2,2,"ARS,MCI","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
BRE-EVE-MCI-MUN-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.2,2,"BRE,MUN","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
CRY-LIV-MCI-MUN-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.2,2,"CRY,MUN","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
LEE-LIV-MCI-MUN-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.2,2,"LEE,MUN","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
BHA-LEE-LIV-MUN-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.1866,2,"LEE,MUN","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
BHA-LEE-MCI-MUN-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.1866,2,"LEE,MUN","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
BRE-BHA-CHE-NFO-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.1809,2,"BHA,BRE","BOU,COV",BOU-CHE-COV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.0616,2.474595,False,
ARS-AVL-BRE-CHE-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.1793,2,"ARS,SUN","BOU,NFO",AVL-BOU-BRE-CHE-NFO,5,1+1+1+1+1,0,2.4792,100.0,6.2,-0.1001,2.474595,False,
ARS-BHA-CHE-LIV-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.1793,2,"ARS,CHE","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
ARS-BHA-CHE-MCI-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.1793,2,"ARS,CHE","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
AVL-EVE-MCI-MUN-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.1732,2,"AVL,MUN","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
BHA-EVE-LIV-MUN-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.1732,2,"EVE,MUN","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
BHA-EVE-MCI-MUN-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.1732,2,"EVE,MUN","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
BRE-CHE-CHE-NFO-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.1655,2,"BRE,CHE","BOU,COV",BOU-CHE-COV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.0616,2.474595,False,
ARS-AVL-LIV-LIV-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.1634,2,"LIV,SUN","BOU,COV",ARS-AVL-BOU-COV-LIV,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.124,2.474595,False,
ARS-AVL-MCI-MCI-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.1634,2,"MCI,SUN","COV,LIV",ARS-AVL-COV-LIV-MCI,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.0988,2.474595,False,
ARS-BHA-LIV-LIV-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.1634,2,"ARS,LIV","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
ARS-BHA-MCI-MCI-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.1634,2,"ARS,MCI","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
AVL-LEE-TOT-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.1598,2,"SUN,SUN","CHE,FUL",AVL-CHE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1553,2.474595,False,
AVL-CRY-LIV-MUN-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.15,2,"MUN,SUN","MCI,NEW",AVL-CRY-LIV-MCI-NEW,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.1535,2.474595,False,
AVL-CRY-MCI-MUN-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.15,2,"MUN,SUN","COV,FUL",AVL-COV-CRY-FUL-MCI,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1242,2.474595,False,
BHA-CRY-LIV-MUN-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.15,2,"CRY,MUN","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
BHA-CRY-MCI-MUN-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.15,2,"CRY,MUN","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
CHE-CRY-LIV-MUN-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.1311,2,"CRY,MUN","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.474595,False,
CHE-CRY-MCI-MUN-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.1311,2,"CRY,MUN","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
BHA-CHE-CHE-NFO-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.1095,2,"BHA,CHE","BOU,COV",BOU-CHE-COV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.0616,2.474595,False,
CHE-LEE-MCI-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,-0.1055,2,"LEE,SUN","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
ARS-BRE-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.1,2,"ARS,BRE","BHA,COV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
BRE-BRE-LIV-NFO-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.1,2,"BRE,BRE","BOU,CHE",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.474595,False,
BRE-LIV-LIV-NFO-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.1,2,"BRE,LIV","BOU,CHE",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.474595,False,
ARS-AVL-BRE-LIV-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.0634,2,"BRE,SUN","BOU,COV",ARS-AVL-BOU-COV-LIV,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.124,2.474595,False,
ARS-AVL-BRE-MCI-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.0634,2,"ARS,SUN","COV,FUL",AVL-BRE-COV-FUL-MCI,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1384,2.474595,False,
ARS-BRE-BHA-LIV-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.0634,2,"ARS,BRE","COV,MCI",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
ARS-BRE-BHA-MCI-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.0634,2,"ARS,BRE","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
ARS-BHA-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.0634,1,ARS,COV,BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
AVL-BRE-BRE-NFO-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.0634,2,"BRE,SUN","BOU,COV",AVL-BOU-BRE-COV-NFO,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.14,2.474595,False,
BHA-LIV-LIV-NFO-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.0634,2,"LIV,SUN","BOU,NFO",BOU-BHA-LIV-NFO-NFO,4,2+1+1+1,0,2.4792,100.0,25.0,-0.147,2.474595,False,
BHA-MCI-MCI-NFO-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,-0.0634,2,"MCI,NFO","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
AVL-LEE-MUN-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.0598,2,"MUN,SUN","CHE,FUL",AVL-CHE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1553,2.474595,False,
ARS-CHE-LIV-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.0555,2,"ARS,TOT","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.474595,False,
ARS-CHE-MCI-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.0555,2,"ARS,SUN","FUL,IPS",CHE-FUL-IPS-MCI-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1129,2.474595,False,
ARS-AVL-CHE-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.0324,2,"ARS,SUN","FUL,LEE",AVL-CHE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1553,2.474595,False,
ARS-BHA-CHE-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.0324,2,"ARS,BHA","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
CHE-LEE-MCI-MUN-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,-0.0055,2,"LEE,MUN","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
EVE-LIV-TOT-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,0.0,2,"SUN,SUN","NEW,NFO",EVE-LIV-NEW-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.1014,2.474595,False,
EVE-MCI-TOT-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,0.0,2,"SUN,TOT","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
AVL-CHE-TOT-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,0.0066,2,"SUN,SUN","FUL,LEE",AVL-CHE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1553,2.474595,False,
BHA-CHE-TOT-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,0.0066,2,"BHA,SUN","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
CHE-LIV-TOT-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,0.0201,2,"SUN,TOT","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.474595,False,
CHE-MCI-TOT-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,0.0201,2,"SUN,SUN","FUL,IPS",CHE-FUL-IPS-MCI-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1129,2.474595,False,
BRE-BHA-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,0.0366,2,"BRE,SUN","BOU,NFO",BOU-BHA-LIV-NFO-NFO,4,2+1+1+1,0,2.4792,100.0,25.0,-0.147,2.474595,False,
BRE-BHA-MCI-NFO-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,0.0366,2,"BRE,NFO","COV,LIV",BHA-COV-LIV-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,25.0,-0.1292,2.474595,False,
BRE-CHE-EVE-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,0.089,2,"BRE,SUN","COV,MCI",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
CHE-CHE-LIV-MUN-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,0.089,2,"CHE,MUN","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.474595,False,
CHE-CHE-MCI-MUN-SUN,4,2+1+1+1,1,2.4545,2.6,2.33,0.089,2,"CHE,MUN","COV,EVE",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
EVE-LIV-MUN-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,0.1,2,"MUN,SUN","NEW,NFO",EVE-LIV-NEW-NFO-TOT,5,1+1+1+1+1,0,2.4792,100.0,25.0,-0.1014,2.474595,False,
EVE-MCI-MUN-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,0.1,2,"MUN,TOT","CHE,COV",CHE-COV-EVE-MCI-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1133,2.474595,False,
AVL-CHE-MUN-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,0.1066,2,"MUN,SUN","FUL,LEE",AVL-CHE-FUL-LEE-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1553,2.474595,False,
BHA-CHE-MUN-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,0.1066,2,"BHA,MUN","BOU,NFO",BOU-CHE-NFO-TOT-SUN,5,1+1+1+1+1,1,2.4792,100.0,12.5,-0.1412,2.474595,False,
CHE-LIV-MUN-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,0.1201,2,"MUN,TOT","BOU,NFO",BOU-CHE-LIV-NFO-SUN,5,1+1+1+1+1,1,2.4792,100.0,18.8,-0.0575,2.474595,False,
CHE-MCI-MUN-TOT-SUN,5,1+1+1+1+1,1,2.4545,2.6,2.33,0.1201,2,"MUN,SUN","FUL,IPS",CHE-FUL-IPS-MCI-TOT,5,1+1+1+1+1,0,2.4792,100.0,18.8,-0.1129,2.474595,False,
AVL-CHE-EVE-SUN-SUN,4,2+1+1+1,2,2.4545,2.6,2.33,0.1255,2,"SUN,SUN","COV,LEE",AVL-CHE-COV-EVE-LEE,5,1+1+1+1+1,0,2.4792,100.0,12.5,-0.128,2.474595,False,
