horizon,start_gw,end_gw,num_gws,clubs,club1,club2,club3,club4,club5,promoted_count,is_pl_proven,rot_avg_fdr,max_worst_starter,no_diff_gws,no_diff_pct,all_easy_gws,all_easy_pct,avg_fdr_corr
full_season,1,38,38,BRE-COV-EVE-LEE-SUN,BRE,COV,EVE,LEE,SUN,2,False,2.6053,4.0,33,86.8,2,5.3,-0.09
full_season,1,38,38,BRE-COV-EVE-LIV-MCI,BRE,COV,EVE,LIV,MCI,1,False,2.5789,4.0,33,86.8,5,13.2,-0.0733
full_season,1,38,38,BRE-COV-EVE-LIV-MUN,BRE,COV,EVE,LIV,MUN,1,False,2.5526,4.0,36,94.7,4,10.5,-0.1031
full_season,1,38,38,BRE-COV-EVE-LIV-NEW,BRE,COV,EVE,LIV,NEW,1,False,2.5789,4.0,34,89.5,5,13.2,-0.0608
full_season,1,38,38,BRE-COV-EVE-LIV-NFO,BRE,COV,EVE,LIV,NFO,1,False,2.5965,4.0,32,84.2,4,10.5,-0.1003
full_season,1,38,38,BRE-COV-EVE-LIV-TOT,BRE,COV,EVE,LIV,TOT,1,False,2.5789,4.0,35,92.1,5,13.2,-0.0445
full_season,1,38,38,BRE-COV-EVE-LIV-SUN,BRE,COV,EVE,LIV,SUN,2,False,2.5965,4.0,33,86.8,4,10.5,-0.0795
full_season,1,38,38,BRE-COV-EVE-MCI-MUN,BRE,COV,EVE,MCI,MUN,1,False,2.5526,4.0,36,94.7,1,2.6,-0.1154
full_season,1,38,38,BRE-COV-EVE-MCI-NEW,BRE,COV,EVE,MCI,NEW,1,False,2.5789,4.0,34,89.5,4,10.5,-0.071
full_season,1,38,38,BRE-COV-EVE-MCI-NFO,BRE,COV,EVE,MCI,NFO,1,False,2.5877,4.0,34,89.5,4,10.5,-0.0931
full_season,1,38,38,BRE-COV-EVE-MCI-TOT,BRE,COV,EVE,MCI,TOT,1,False,2.5877,4.0,32,84.2,3,7.9,-0.0331
full_season,1,38,38,BRE-COV-EVE-MCI-SUN,BRE,COV,EVE,MCI,SUN,2,False,2.5789,4.0,34,89.5,3,7.9,-0.0839
full_season,1,38,38,BRE-COV-EVE-MUN-NEW,BRE,COV,EVE,MUN,NEW,1,False,2.5614,4.0,36,94.7,6,15.8,-0.0755
full_season,1,38,38,BRE-COV-EVE-MUN-NFO,BRE,COV,EVE,MUN,NFO,1,False,2.5702,4.0,34,89.5,6,15.8,-0.1153
full_season,1,38,38,BRE-COV-EVE-MUN-TOT,BRE,COV,EVE,MUN,TOT,1,False,2.5526,4.0,36,94.7,5,13.2,-0.0818
full_season,1,38,38,BRE-COV-EVE-MUN-SUN,BRE,COV,EVE,MUN,SUN,2,False,2.5614,4.0,36,94.7,5,13.2,-0.0828
full_season,1,38,38,BRE-COV-EVE-NEW-NFO,BRE,COV,EVE,NEW,NFO,1,False,2.614,4.0,32,84.2,7,18.4,-0.0394
full_season,1,38,38,BRE-COV-EVE-NEW-TOT,BRE,COV,EVE,NEW,TOT,1,False,2.614,4.0,32,84.2,4,10.5,0.0054
full_season,1,38,38,BRE-COV-EVE-NEW-SUN,BRE,COV,EVE,NEW,SUN,2,False,2.6053,4.0,34,89.5,4,10.5,-0.0598
full_season,1,38,38,BRE-COV-EVE-NFO-TOT,BRE,COV,EVE,NFO,TOT,1,False,2.5965,4.0,32,84.2,4,10.5,-0.0962
full_season,1,38,38,BRE-COV-EVE-NFO-SUN,BRE,COV,EVE,NFO,SUN,2,False,2.6053,4.0,32,84.2,3,7.9,-0.0919
full_season,1,38,38,BRE-COV-EVE-TOT-SUN,BRE,COV,EVE,TOT,SUN,2,False,2.5877,4.0,33,86.8,5,13.2,-0.0727
full_season,1,38,38,BRE-COV-FUL-HUL-IPS,BRE,COV,FUL,HUL,IPS,2,False,2.6228,4.0,34,89.5,4,10.5,-0.0402
full_season,1,38,38,BRE-COV-FUL-HUL-LEE,BRE,COV,FUL,HUL,LEE,2,False,2.6053,4.0,35,92.1,4,10.5,-0.055
full_season,1,38,38,BRE-COV-FUL-HUL-LIV,BRE,COV,FUL,HUL,LIV,2,False,2.614,4.0,34,89.5,3,7.9,-0.033
full_season,1,38,38,BRE-COV-FUL-HUL-MCI,BRE,COV,FUL,HUL,MCI,2,False,2.6053,4.0,34,89.5,4,10.5,-0.0398
full_season,1,38,38,BRE-COV-FUL-HUL-MUN,BRE,COV,FUL,HUL,MUN,2,False,2.614,4.0,34,89.5,5,13.2,-0.0077
full_season,1,38,38,BRE-COV-FUL-HUL-NEW,BRE,COV,FUL,HUL,NEW,2,False,2.6316,4.0,34,89.5,3,7.9,0.0064
full_season,1,38,38,BRE-COV-FUL-HUL-NFO,BRE,COV,FUL,HUL,NFO,2,False,2.6228,4.0,33,86.8,3,7.9,-0.0481
full_season,1,38,38,BRE-COV-FUL-HUL-TOT,BRE,COV,FUL,HUL,TOT,2,False,2.614,4.0,33,86.8,5,13.2,0.0112
full_season,1,38,38,BRE-COV-FUL-HUL-SUN,BRE,COV,FUL,HUL,SUN,3,False,2.6404,4.0,32,84.2,5,13.2,0.0172
full_season,1,38,38,BRE-COV-FUL-IPS-LEE,BRE,COV,FUL,IPS,LEE,1,False,2.5877,4.0,36,94.7,4,10.5,-0.0704
full_season,1,38,38,BRE-COV-FUL-IPS-LIV,BRE,COV,FUL,IPS,LIV,1,False,2.5965,4.0,35,92.1,5,13.2,-0.0407
full_season,1,38,38,BRE-COV-FUL-IPS-MCI,BRE,COV,FUL,IPS,MCI,1,False,2.5702,4.0,37,97.4,6,15.8,-0.0679
full_season,1,38,38,BRE-COV-FUL-IPS-MUN,BRE,COV,FUL,IPS,MUN,1,False,2.5702,3.0,38,100.0,4,10.5,-0.0774
full_season,1,38,38,BRE-COV-FUL-IPS-NEW,BRE,COV,FUL,IPS,NEW,1,False,2.6316,4.0,32,84.2,3,7.9,0.0063
full_season,1,38,38,BRE-COV-FUL-IPS-NFO,BRE,COV,FUL,IPS,NFO,1,False,2.6053,4.0,34,89.5,6,15.8,-0.0372
full_season,1,38,38,BRE-COV-FUL-IPS-TOT,BRE,COV,FUL,IPS,TOT,1,False,2.6053,4.0,33,86.8,4,10.5,-0.0266
full_season,1,38,38,BRE-COV-FUL-IPS-SUN,BRE,COV,FUL,IPS,SUN,2,False,2.614,4.0,35,92.1,4,10.5,-0.0135
full_season,1,38,38,BRE-COV-FUL-LEE-LIV,BRE,COV,FUL,LEE,LIV,1,False,2.5965,4.0,34,89.5,5,13.2,-0.0176
full_season,1,38,38,BRE-COV-FUL-LEE-MCI,BRE,COV,FUL,LEE,MCI,1,False,2.5702,4.0,36,94.7,4,10.5,-0.0675
full_season,1,38,38,BRE-COV-FUL-LEE-MUN,BRE,COV,FUL,LEE,MUN,1,False,2.5702,4.0,37,97.4,4,10.5,-0.0659
full_season,1,38,38,BRE-COV-FUL-LEE-NEW,BRE,COV,FUL,LEE,NEW,1,False,2.6228,4.0,31,81.6,5,13.2,0.0098
full_season,1,38,38,BRE-COV-FUL-LEE-NFO,BRE,COV,FUL,LEE,NFO,1,False,2.5965,4.0,35,92.1,4,10.5,-0.0786
full_season,1,38,38,BRE-COV-FUL-LEE-TOT,BRE,COV,FUL,LEE,TOT,1,False,2.5877,4.0,34,89.5,5,13.2,-0.0487
full_season,1,38,38,BRE-COV-FUL-LEE-SUN,BRE,COV,FUL,LEE,SUN,2,False,2.614,4.0,33,86.8,4,10.5,-0.0248
full_season,1,38,38,BRE-COV-FUL-LIV-MCI,BRE,COV,FUL,LIV,MCI,1,False,2.5789,4.0,35,92.1,6,15.8,-0.0188
full_season,1,38,38,BRE-COV-FUL-LIV-MUN,BRE,COV,FUL,LIV,MUN,1,False,2.6053,4.0,33,86.8,3,7.9,-0.0217
full_season,1,38,38,BRE-COV-FUL-LIV-NEW,BRE,COV,FUL,LIV,NEW,1,False,2.6053,4.0,33,86.8,4,10.5,-0.0018
full_season,1,38,38,BRE-COV-FUL-LIV-NFO,BRE,COV,FUL,LIV,NFO,1,False,2.5789,4.0,36,94.7,5,13.2,-0.049
full_season,1,38,38,BRE-COV-FUL-LIV-TOT,BRE,COV,FUL,LIV,TOT,1,False,2.6053,4.0,34,89.5,4,10.5,0.0102
full_season,1,38,38,BRE-COV-FUL-LIV-SUN,BRE,COV,FUL,LIV,SUN,2,False,2.6228,4.0,32,84.2,4,10.5,0.0126
full_season,1,38,38,BRE-COV-FUL-MCI-MUN,BRE,COV,FUL,MCI,MUN,1,False,2.5702,4.0,36,94.7,3,7.9,-0.0756
full_season,1,38,38,BRE-COV-FUL-MCI-NEW,BRE,COV,FUL,MCI,NEW,1,False,2.5702,4.0,36,94.7,3,7.9,-0.0536
full_season,1,38,38,BRE-COV-FUL-MCI-NFO,BRE,COV,FUL,MCI,NFO,1,False,2.5789,4.0,35,92.1,4,10.5,-0.0834
full_season,1,38,38,BRE-COV-FUL-MCI-TOT,BRE,COV,FUL,MCI,TOT,1,False,2.5789,4.0,34,89.5,5,13.2,-0.0199
full_season,1,38,38,BRE-COV-FUL-MCI-SUN,BRE,COV,FUL,MCI,SUN,2,False,2.5965,4.0,34,89.5,4,10.5,-0.0334
full_season,1,38,38,BRE-COV-FUL-MUN-NEW,BRE,COV,FUL,MUN,NEW,1,False,2.5877,4.0,35,92.1,3,7.9,-0.0311
full_season,1,38,38,BRE-COV-FUL-MUN-NFO,BRE,COV,FUL,MUN,NFO,1,False,2.5702,4.0,37,97.4,4,10.5,-0.0786
full_season,1,38,38,BRE-COV-FUL-MUN-TOT,BRE,COV,FUL,MUN,TOT,1,False,2.5789,4.0,35,92.1,5,13.2,-0.0417
full_season,1,38,38,BRE-COV-FUL-MUN-SUN,BRE,COV,FUL,MUN,SUN,2,False,2.614,4.0,33,86.8,4,10.5,-0.0054
full_season,1,38,38,BRE-COV-FUL-NEW-NFO,BRE,COV,FUL,NEW,NFO,1,False,2.6053,4.0,33,86.8,5,13.2,-0.0251
full_season,1,38,38,BRE-COV-FUL-NEW-TOT,BRE,COV,FUL,NEW,TOT,1,False,2.614,4.0,31,81.6,6,15.8,0.0231
full_season,1,38,38,BRE-COV-FUL-NEW-SUN,BRE,COV,FUL,NEW,SUN,2,False,2.6404,4.0,31,81.6,3,7.9,-0.0048
full_season,1,38,38,BRE-COV-FUL-NFO-TOT,BRE,COV,FUL,NFO,TOT,1,False,2.5789,4.0,35,92.1,5,13.2,-0.0861
full_season,1,38,38,BRE-COV-FUL-NFO-SUN,BRE,COV,FUL,NFO,SUN,2,False,2.5965,4.0,35,92.1,4,10.5,-0.0446
full_season,1,38,38,BRE-COV-FUL-TOT-SUN,BRE,COV,FUL,TOT,SUN,2,False,2.6053,4.0,34,89.5,4,10.5,-0.022
full_season,1,38,38,BRE-COV-HUL-IPS-LEE,BRE,COV,HUL,IPS,LEE,2,False,2.614,4.0,34,89.5,3,7.9,-0.0869
full_season,1,38,38,BRE-COV-HUL-IPS-LIV,BRE,COV,HUL,IPS,LIV,2,False,2.5965,4.0,35,92.1,4,10.5,-0.0912
full_season,1,38,38,BRE-COV-HUL-IPS-MCI,BRE,COV,HUL,IPS,MCI,2,False,2.5965,4.0,36,94.7,3,7.9,-0.0674
full_season,1,38,38,BRE-COV-HUL-IPS-MUN,BRE,COV,HUL,IPS,MUN,2,False,2.5877,4.0,37,97.4,5,13.2,-0.0695
full_season,1,38,38,BRE-COV-HUL-IPS-NEW,BRE,COV,HUL,IPS,NEW,2,False,2.6491,4.0,30,78.9,3,7.9,-0.0322
full_season,1,38,38,BRE-COV-HUL-IPS-NFO,BRE,COV,HUL,IPS,NFO,2,False,2.6228,4.0,32,84.2,5,13.2,-0.0273
full_season,1,38,38,BRE-COV-HUL-IPS-TOT,BRE,COV,HUL,IPS,TOT,2,False,2.614,4.0,33,86.8,5,13.2,-0.0056
full_season,1,38,38,BRE-COV-HUL-IPS-SUN,BRE,COV,HUL,IPS,SUN,3,False,2.5965,4.0,37,97.4,6,15.8,-0.0366
full_season,1,38,38,BRE-COV-HUL-LEE-LIV,BRE,COV,HUL,LEE,LIV,2,False,2.5965,4.0,34,89.5,4,10.5,-0.0606
full_season,1,38,38,BRE-COV-HUL-LEE-MCI,BRE,COV,HUL,LEE,MCI,2,False,2.5877,4.0,35,92.1,4,10.5,-0.0593
full_season,1,38,38,BRE-COV-HUL-LEE-MUN,BRE,COV,HUL,LEE,MUN,2,False,2.5877,4.0,37,97.4,3,7.9,-0.0504
full_season,1,38,38,BRE-COV-HUL-LEE-NEW,BRE,COV,HUL,LEE,NEW,2,False,2.6316,4.0,32,84.2,3,7.9,-0.0212
full_season,1,38,38,BRE-COV-HUL-LEE-NFO,BRE,COV,HUL,LEE,NFO,2,False,2.5965,4.0,35,92.1,5,13.2,-0.061
full_season,1,38,38,BRE-COV-HUL-LEE-TOT,BRE,COV,HUL,LEE,TOT,2,False,2.6053,4.0,34,89.5,4,10.5,-0.0201
full_season,1,38,38,BRE-COV-HUL-LEE-SUN,BRE,COV,HUL,LEE,SUN,3,False,2.5965,4.0,35,92.1,5,13.2,-0.0402
full_season,1,38,38,BRE-COV-HUL-LIV-MCI,BRE,COV,HUL,LIV,MCI,2,False,2.5789,4.0,35,92.1,6,15.8,-0.0447
full_season,1,38,38,BRE-COV-HUL-LIV-MUN,BRE,COV,HUL,LIV,MUN,2,False,2.5789,4.0,36,94.7,5,13.2,-0.0402
full_season,1,38,38,BRE-COV-HUL-LIV-NEW,BRE,COV,HUL,LIV,NEW,2,False,2.6053,4.0,33,86.8,2,5.3,-0.0668
full_season,1,38,38,BRE-COV-HUL-LIV-NFO,BRE,COV,HUL,LIV,NFO,2,False,2.5877,4.0,35,92.1,3,7.9,-0.0655
full_season,1,38,38,BRE-COV-HUL-LIV-TOT,BRE,COV,HUL,LIV,TOT,2,False,2.5965,4.0,35,92.1,5,13.2,0.0048
full_season,1,38,38,BRE-COV-HUL-LIV-SUN,BRE,COV,HUL,LIV,SUN,3,False,2.5877,4.0,36,94.7,5,13.2,-0.037
full_season,1,38,38,BRE-COV-HUL-MCI-MUN,BRE,COV,HUL,MCI,MUN,2,False,2.5789,4.0,36,94.7,5,13.2,-0.0431
full_season,1,38,38,BRE-COV-HUL-MCI-NEW,BRE,COV,HUL,MCI,NEW,2,False,2.5877,4.0,35,92.1,2,5.3,-0.0675
full_season,1,38,38,BRE-COV-HUL-MCI-NFO,BRE,COV,HUL,MCI,NFO,2,False,2.5877,4.0,34,89.5,4,10.5,-0.0488
full_season,1,38,38,BRE-COV-HUL-MCI-TOT,BRE,COV,HUL,MCI,TOT,2,False,2.5789,4.0,35,92.1,7,18.4,0.0257
full_season,1,38,38,BRE-COV-HUL-MCI-SUN,BRE,COV,HUL,MCI,SUN,3,False,2.5877,4.0,36,94.7,4,10.5,-0.0319
full_season,1,38,38,BRE-COV-HUL-MUN-NEW,BRE,COV,HUL,MUN,NEW,2,False,2.5965,4.0,35,92.1,4,10.5,-0.0377
full_season,1,38,38,BRE-COV-HUL-MUN-NFO,BRE,COV,HUL,MUN,NFO,2,False,2.5877,4.0,35,92.1,6,15.8,-0.0367
full_season,1,38,38,BRE-COV-HUL-MUN-TOT,BRE,COV,HUL,MUN,TOT,2,False,2.614,4.0,34,89.5,4,10.5,0.0113
full_season,1,38,38,BRE-COV-HUL-MUN-SUN,BRE,COV,HUL,MUN,SUN,3,False,2.6053,4.0,35,92.1,6,15.8,0.0035
full_season,1,38,38,BRE-COV-HUL-NEW-NFO,BRE,COV,HUL,NEW,NFO,2,False,2.614,4.0,33,86.8,4,10.5,-0.0297
full_season,1,38,38,BRE-COV-HUL-NEW-TOT,BRE,COV,HUL,NEW,TOT,2,False,2.6228,4.0,31,81.6,6,15.8,0.0296
full_season,1,38,38,BRE-COV-HUL-NEW-SUN,BRE,COV,HUL,NEW,SUN,3,False,2.614,4.0,33,86.8,5,13.2,-0.0423
full_season,1,38,38,BRE-COV-HUL-NFO-TOT,BRE,COV,HUL,NFO,TOT,2,False,2.5789,4.0,35,92.1,6,15.8,-0.0311
full_season,1,38,38,BRE-COV-HUL-NFO-SUN,BRE,COV,HUL,NFO,SUN,3,False,2.6053,4.0,34,89.5,4,10.5,-0.0336
full_season,1,38,38,BRE-COV-HUL-TOT-SUN,BRE,COV,HUL,TOT,SUN,3,False,2.5965,4.0,35,92.1,5,13.2,0.0
full_season,1,38,38,BRE-COV-IPS-LEE-LIV,BRE,COV,IPS,LEE,LIV,1,False,2.6053,4.0,33,86.8,3,7.9,-0.0721
full_season,1,38,38,BRE-COV-IPS-LEE-MCI,BRE,COV,IPS,LEE,MCI,1,False,2.6053,4.0,33,86.8,3,7.9,-0.0912
full_season,1,38,38,BRE-COV-IPS-LEE-MUN,BRE,COV,IPS,LEE,MUN,1,False,2.5789,4.0,36,94.7,4,10.5,-0.124
full_season,1,38,38,BRE-COV-IPS-LEE-NEW,BRE,COV,IPS,LEE,NEW,1,False,2.6404,4.0,31,81.6,2,5.3,-0.0251
full_season,1,38,38,BRE-COV-IPS-LEE-NFO,BRE,COV,IPS,LEE,NFO,1,False,2.614,4.0,34,89.5,5,13.2,-0.054
full_season,1,38,38,BRE-COV-IPS-LEE-TOT,BRE,COV,IPS,LEE,TOT,1,False,2.6228,4.0,31,81.6,3,7.9,-0.0617
full_season,1,38,38,BRE-COV-IPS-LEE-SUN,BRE,COV,IPS,LEE,SUN,2,False,2.6053,4.0,34,89.5,4,10.5,-0.0747
full_season,1,38,38,BRE-COV-IPS-LIV-MCI,BRE,COV,IPS,LIV,MCI,1,False,2.5965,4.0,34,89.5,5,13.2,-0.0689
full_season,1,38,38,BRE-COV-IPS-LIV-MUN,BRE,COV,IPS,LIV,MUN,1,False,2.5702,4.0,36,94.7,4,10.5,-0.1061
full_season,1,38,38,BRE-COV-IPS-LIV-NEW,BRE,COV,IPS,LIV,NEW,1,False,2.6053,4.0,33,86.8,4,10.5,-0.0631
full_season,1,38,38,BRE-COV-IPS-LIV-NFO,BRE,COV,IPS,LIV,NFO,1,False,2.614,4.0,33,86.8,3,7.9,-0.0507
full_season,1,38,38,BRE-COV-IPS-LIV-TOT,BRE,COV,IPS,LIV,TOT,1,False,2.6228,4.0,33,86.8,3,7.9,-0.0291
full_season,1,38,38,BRE-COV-IPS-LIV-SUN,BRE,COV,IPS,LIV,SUN,2,False,2.5965,4.0,35,92.1,4,10.5,-0.0638
full_season,1,38,38,BRE-COV-IPS-MCI-MUN,BRE,COV,IPS,MCI,MUN,1,False,2.5614,4.0,37,97.4,4,10.5,-0.1293
full_season,1,38,38,BRE-COV-IPS-MCI-NEW,BRE,COV,IPS,MCI,NEW,1,False,2.5965,4.0,34,89.5,3,7.9,-0.0841
full_season,1,38,38,BRE-COV-IPS-MCI-NFO,BRE,COV,IPS,MCI,NFO,1,False,2.6053,4.0,34,89.5,4,10.5,-0.0544
full_season,1,38,38,BRE-COV-IPS-MCI-TOT,BRE,COV,IPS,MCI,TOT,1,False,2.614,4.0,32,84.2,2,5.3,-0.0286
full_season,1,38,38,BRE-COV-IPS-MCI-SUN,BRE,COV,IPS,MCI,SUN,2,False,2.5789,4.0,37,97.4,4,10.5,-0.0791
full_season,1,38,38,BRE-COV-IPS-MUN-NEW,BRE,COV,IPS,MUN,NEW,1,False,2.5877,4.0,35,92.1,3,7.9,-0.096
full_season,1,38,38,BRE-COV-IPS-MUN-NFO,BRE,COV,IPS,MUN,NFO,1,False,2.5877,4.0,35,92.1,5,13.2,-0.084
full_season,1,38,38,BRE-COV-IPS-MUN-TOT,BRE,COV,IPS,MUN,TOT,1,False,2.5877,4.0,34,89.5,5,13.2,-0.0846
full_season,1,38,38,BRE-COV-IPS-MUN-SUN,BRE,COV,IPS,MUN,SUN,2,False,2.5614,3.0,38,100.0,8,21.1,-0.0853
full_season,1,38,38,BRE-COV-IPS-NEW-NFO,BRE,COV,IPS,NEW,NFO,1,False,2.6316,4.0,31,81.6,5,13.2,-0.0073
full_season,1,38,38,BRE-COV-IPS-NEW-TOT,BRE,COV,IPS,NEW,TOT,1,False,2.6228,4.0,33,86.8,6,15.8,0.0033
full_season,1,38,38,BRE-COV-IPS-NEW-SUN,BRE,COV,IPS,NEW,SUN,2,False,2.6228,4.0,33,86.8,3,7.9,-0.0615
full_season,1,38,38,BRE-COV-IPS-NFO-TOT,BRE,COV,IPS,NFO,TOT,1,False,2.6228,4.0,31,81.6,4,10.5,-0.0464
full_season,1,38,38,BRE-COV-IPS-NFO-SUN,BRE,COV,IPS,NFO,SUN,2,False,2.5965,4.0,35,92.1,6,15.8,-0.0419
full_season,1,38,38,BRE-COV-IPS-TOT-SUN,BRE,COV,IPS,TOT,SUN,2,False,2.6053,4.0,33,86.8,5,13.2,-0.0569
full_season,1,38,38,BRE-COV-LEE-LIV-MCI,BRE,COV,LEE,LIV,MCI,1,False,2.5965,4.0,33,86.8,7,18.4,-0.023
full_season,1,38,38,BRE-COV-LEE-LIV-MUN,BRE,COV,LEE,LIV,MUN,1,False,2.5877,4.0,33,86.8,4,10.5,-0.0491
full_season,1,38,38,BRE-COV-LEE-LIV-NEW,BRE,COV,LEE,LIV,NEW,1,False,2.6316,4.0,29,76.3,3,7.9,-0.0141
full_season,1,38,38,BRE-COV-LEE-LIV-NFO,BRE,COV,LEE,LIV,NFO,1,False,2.6053,4.0,32,84.2,5,13.2,-0.0466
full_season,1,38,38,BRE-COV-LEE-LIV-TOT,BRE,COV,LEE,LIV,TOT,1,False,2.6053,4.0,34,89.5,5,13.2,-0.0057
full_season,1,38,38,BRE-COV-LEE-LIV-SUN,BRE,COV,LEE,LIV,SUN,2,False,2.614,4.0,32,84.2,2,5.3,-0.0296
full_season,1,38,38,BRE-COV-LEE-MCI-MUN,BRE,COV,LEE,MCI,MUN,1,False,2.5614,4.0,36,94.7,3,7.9,-0.0949
full_season,1,38,38,BRE-COV-LEE-MCI-NEW,BRE,COV,LEE,MCI,NEW,1,False,2.6053,4.0,32,84.2,2,5.3,-0.0578
full_season,1,38,38,BRE-COV-LEE-MCI-NFO,BRE,COV,LEE,MCI,NFO,1,False,2.6053,4.0,31,81.6,5,13.2,-0.0729
full_season,1,38,38,BRE-COV-LEE-MCI-TOT,BRE,COV,LEE,MCI,TOT,1,False,2.5965,4.0,33,86.8,4,10.5,-0.0278
full_season,1,38,38,BRE-COV-LEE-MCI-SUN,BRE,COV,LEE,MCI,SUN,2,False,2.5877,4.0,34,89.5,3,7.9,-0.0675
full_season,1,38,38,BRE-COV-LEE-MUN-NEW,BRE,COV,LEE,MUN,NEW,1,False,2.6053,4.0,32,84.2,4,10.5,-0.0586
full_season,1,38,38,BRE-COV-LEE-MUN-NFO,BRE,COV,LEE,MUN,NFO,1,False,2.5702,4.0,35,92.1,7,18.4,-0.0914
full_season,1,38,38,BRE-COV-LEE-MUN-TOT,BRE,COV,LEE,MUN,TOT,1,False,2.5789,4.0,35,92.1,4,10.5,-0.0728
full_season,1,38,38,BRE-COV-LEE-MUN-SUN,BRE,COV,LEE,MUN,SUN,2,False,2.5789,4.0,35,92.1,5,13.2,-0.0627
full_season,1,38,38,BRE-COV-LEE-NEW-NFO,BRE,COV,LEE,NEW,NFO,1,False,2.614,4.0,33,86.8,6,15.8,-0.0228
full_season,1,38,38,BRE-COV-LEE-NEW-TOT,BRE,COV,LEE,NEW,TOT,1,False,2.6404,4.0,29,76.3,4,10.5,0.0072
full_season,1,38,38,BRE-COV-LEE-NEW-SUN,BRE,COV,LEE,NEW,SUN,2,False,2.6228,4.0,33,86.8,3,7.9,-0.0469
full_season,1,38,38,BRE-COV-LEE-NFO-TOT,BRE,COV,LEE,NFO,TOT,1,False,2.5965,4.0,32,84.2,7,18.4,-0.0874
full_season,1,38,38,BRE-COV-LEE-NFO-SUN,BRE,COV,LEE,NFO,SUN,2,False,2.6053,4.0,33,86.8,3,7.9,-0.0721
full_season,1,38,38,BRE-COV-LEE-TOT-SUN,BRE,COV,LEE,TOT,SUN,2,False,2.6053,4.0,32,84.2,4,10.5,-0.0678
full_season,1,38,38,BRE-COV-LIV-MCI-MUN,BRE,COV,LIV,MCI,MUN,1,False,2.5614,4.0,35,92.1,5,13.2,-0.0581
full_season,1,38,38,BRE-COV-LIV-MCI-NEW,BRE,COV,LIV,MCI,NEW,1,False,2.5702,4.0,35,92.1,4,10.5,-0.0768
full_season,1,38,38,BRE-COV-LIV-MCI-NFO,BRE,COV,LIV,MCI,NFO,1,False,2.5965,4.0,33,86.8,4,10.5,-0.0508
full_season,1,38,38,BRE-COV-LIV-MCI-TOT,BRE,COV,LIV,MCI,TOT,1,False,2.6053,4.0,34,89.5,4,10.5,0.0237
full_season,1,38,38,BRE-COV-LIV-MCI-SUN,BRE,COV,LIV,MCI,SUN,2,False,2.5789,4.0,35,92.1,5,13.2,-0.0376
full_season,1,38,38,BRE-COV-LIV-MUN-NEW,BRE,COV,LIV,MUN,NEW,1,False,2.5789,4.0,34,89.5,2,5.3,-0.082
full_season,1,38,38,BRE-COV-LIV-MUN-NFO,BRE,COV,LIV,MUN,NFO,1,False,2.5614,4.0,36,94.7,4,10.5,-0.0737
full_season,1,38,38,BRE-COV-LIV-MUN-TOT,BRE,COV,LIV,MUN,TOT,1,False,2.5789,4.0,35,92.1,5,13.2,-0.0257
full_season,1,38,38,BRE-COV-LIV-MUN-SUN,BRE,COV,LIV,MUN,SUN,2,False,2.5789,4.0,35,92.1,5,13.2,-0.0372
full_season,1,38,38,BRE-COV-LIV-NEW-NFO,BRE,COV,LIV,NEW,NFO,1,False,2.5877,4.0,34,89.5,3,7.9,-0.0609
full_season,1,38,38,BRE-COV-LIV-NEW-TOT,BRE,COV,LIV,NEW,TOT,1,False,2.6053,4.0,33,86.8,6,15.8,-0.0016
full_season,1,38,38,BRE-COV-LIV-NEW-SUN,BRE,COV,LIV,NEW,SUN,2,False,2.6053,4.0,33,86.8,2,5.3,-0.0773
full_season,1,38,38,BRE-COV-LIV-NFO-TOT,BRE,COV,LIV,NFO,TOT,1,False,2.5965,4.0,35,92.1,3,7.9,-0.055
full_season,1,38,38,BRE-COV-LIV-NFO-SUN,BRE,COV,LIV,NFO,SUN,2,False,2.5789,4.0,36,94.7,3,7.9,-0.0612
full_season,1,38,38,BRE-COV-LIV-TOT-SUN,BRE,COV,LIV,TOT,SUN,2,False,2.6053,4.0,34,89.5,3,7.9,-0.0276
full_season,1,38,38,BRE-COV-MCI-MUN-NEW,BRE,COV,MCI,MUN,NEW,1,False,2.5439,3.0,38,100.0,1,2.6,-0.1298
full_season,1,38,38,BRE-COV-MCI-MUN-NFO,BRE,COV,MCI,MUN,NFO,1,False,2.5614,4.0,35,92.1,4,10.5,-0.1041
full_season,1,38,38,BRE-COV-MCI-MUN-TOT,BRE,COV,MCI,MUN,TOT,1,False,2.5614,4.0,35,92.1,5,13.2,-0.0519
full_season,1,38,38,BRE-COV-MCI-MUN-SUN,BRE,COV,MCI,MUN,SUN,2,False,2.5614,4.0,36,94.7,4,10.5,-0.0792
full_season,1,38,38,BRE-COV-MCI-NEW-NFO,BRE,COV,MCI,NEW,NFO,1,False,2.5789,4.0,34,89.5,4,10.5,-0.0891
full_season,1,38,38,BRE-COV-MCI-NEW-TOT,BRE,COV,MCI,NEW,TOT,1,False,2.5877,4.0,33,86.8,4,10.5,-0.0257
full_season,1,38,38,BRE-COV-MCI-NEW-SUN,BRE,COV,MCI,NEW,SUN,2,False,2.5702,4.0,36,94.7,3,7.9,-0.1172
full_season,1,38,38,BRE-COV-MCI-NFO-TOT,BRE,COV,MCI,NFO,TOT,1,False,2.5877,4.0,33,86.8,3,7.9,-0.0617
full_season,1,38,38,BRE-COV-MCI-NFO-SUN,BRE,COV,MCI,NFO,SUN,2,False,2.5789,4.0,35,92.1,3,7.9,-0.0837
