occupancy_key,club_1,club_2,club_3,club_4,club_5,distinct_clubs,occupancy_shape,rank_mod_fdr,total_mod_fdr,total_base_fdr,avg_def_mod_fdr,avg_def_base_fdr
BOU-EVE-HUL-LIV-TOT,BOU,EVE,HUL,LIV,TOT,5,1-1-1-1-1,3653,140.75,145.0,2.469,2.544
BOU-EVE-HUL-MCI-MCI,BOU,EVE,HUL,MCI,MCI,4,2-1-1-1,13989,143.75,149.0,2.522,2.614
BOU-EVE-HUL-MCI-MUN,BOU,EVE,HUL,MCI,MUN,5,1-1-1-1-1,4886,141.25,147.0,2.478,2.579
BOU-EVE-HUL-MCI-NEW,BOU,EVE,HUL,MCI,NEW,5,1-1-1-1-1,9909,142.75,147.0,2.504,2.579
BOU-EVE-HUL-MCI-NFO,BOU,EVE,HUL,MCI,NFO,5,1-1-1-1-1,6443,141.75,146.0,2.487,2.561
BOU-EVE-HUL-MCI-SUN,BOU,EVE,HUL,MCI,SUN,5,1-1-1-1-1,3654,140.75,146.0,2.469,2.561
BOU-EVE-HUL-MCI-TOT,BOU,EVE,HUL,MCI,TOT,5,1-1-1-1-1,6444,141.75,146.0,2.487,2.561
BOU-EVE-HUL-MUN-MUN,BOU,EVE,HUL,MUN,MUN,4,2-1-1-1,32311,148.75,152.0,2.61,2.667
BOU-EVE-HUL-MUN-NEW,BOU,EVE,HUL,MUN,NEW,5,1-1-1-1-1,26162,146.75,150.0,2.575,2.632
BOU-EVE-HUL-MUN-NFO,BOU,EVE,HUL,MUN,NFO,5,1-1-1-1-1,16055,144.25,148.0,2.531,2.596
BOU-EVE-HUL-MUN-SUN,BOU,EVE,HUL,MUN,SUN,5,1-1-1-1-1,11881,143.25,147.0,2.513,2.579
BOU-EVE-HUL-MUN-TOT,BOU,EVE,HUL,MUN,TOT,5,1-1-1-1-1,11882,143.25,148.0,2.513,2.596
BOU-EVE-HUL-NEW-NEW,BOU,EVE,HUL,NEW,NEW,4,2-1-1-1,34678,149.75,153.0,2.627,2.684
BOU-EVE-HUL-NEW-NFO,BOU,EVE,HUL,NEW,NFO,5,1-1-1-1-1,22329,145.75,149.0,2.557,2.614
BOU-EVE-HUL-NEW-SUN,BOU,EVE,HUL,NEW,SUN,5,1-1-1-1-1,18146,144.75,148.0,2.539,2.596
BOU-EVE-HUL-NEW-TOT,BOU,EVE,HUL,NEW,TOT,5,1-1-1-1-1,13990,143.75,148.0,2.522,2.596
BOU-EVE-HUL-NFO-NFO,BOU,EVE,HUL,NFO,NFO,4,2-1-1-1,24335,146.25,150.0,2.566,2.632
BOU-EVE-HUL-NFO-SUN,BOU,EVE,HUL,NFO,SUN,5,1-1-1-1-1,6445,141.75,146.0,2.487,2.561
BOU-EVE-HUL-NFO-TOT,BOU,EVE,HUL,NFO,TOT,5,1-1-1-1-1,4887,141.25,145.0,2.478,2.544
BOU-EVE-HUL-SUN-SUN,BOU,EVE,HUL,SUN,SUN,4,2-1-1-1,20286,145.25,150.0,2.548,2.632
BOU-EVE-HUL-SUN-TOT,BOU,EVE,HUL,SUN,TOT,5,1-1-1-1-1,4888,141.25,145.0,2.478,2.544
BOU-EVE-HUL-TOT-TOT,BOU,EVE,HUL,TOT,TOT,4,2-1-1-1,16056,144.25,148.0,2.531,2.596
BOU-EVE-IPS-IPS-IPS,BOU,EVE,IPS,IPS,IPS,3,3-1-1,40217,154.25,158.0,2.706,2.772
BOU-EVE-IPS-IPS-LEE,BOU,EVE,IPS,IPS,LEE,4,2-1-1-1,16057,144.25,149.0,2.531,2.614
BOU-EVE-IPS-IPS-LIV,BOU,EVE,IPS,IPS,LIV,4,2-1-1-1,13991,143.75,148.0,2.522,2.596
BOU-EVE-IPS-IPS-MCI,BOU,EVE,IPS,IPS,MCI,4,2-1-1-1,16058,144.25,149.0,2.531,2.614
BOU-EVE-IPS-IPS-MUN,BOU,EVE,IPS,IPS,MUN,4,2-1-1-1,24336,146.25,149.0,2.566,2.614
BOU-EVE-IPS-IPS-NEW,BOU,EVE,IPS,IPS,NEW,4,2-1-1-1,29448,147.75,151.0,2.592,2.649
BOU-EVE-IPS-IPS-NFO,BOU,EVE,IPS,IPS,NFO,4,2-1-1-1,24337,146.25,150.0,2.566,2.632
BOU-EVE-IPS-IPS-SUN,BOU,EVE,IPS,IPS,SUN,4,2-1-1-1,22330,145.75,150.0,2.557,2.632
BOU-EVE-IPS-IPS-TOT,BOU,EVE,IPS,IPS,TOT,4,2-1-1-1,26163,146.75,151.0,2.575,2.649
BOU-EVE-IPS-LEE-LEE,BOU,EVE,IPS,LEE,LEE,4,2-1-1-1,27826,147.25,151.0,2.583,2.649
BOU-EVE-IPS-LEE-LIV,BOU,EVE,IPS,LEE,LIV,5,1-1-1-1-1,4889,141.25,146.0,2.478,2.561
BOU-EVE-IPS-LEE-MCI,BOU,EVE,IPS,LEE,MCI,5,1-1-1-1-1,6446,141.75,147.0,2.487,2.579
BOU-EVE-IPS-LEE-MUN,BOU,EVE,IPS,LEE,MUN,5,1-1-1-1-1,18147,144.75,148.0,2.539,2.596
BOU-EVE-IPS-LEE-NEW,BOU,EVE,IPS,LEE,NEW,5,1-1-1-1-1,22331,145.75,149.0,2.557,2.614
BOU-EVE-IPS-LEE-NFO,BOU,EVE,IPS,LEE,NFO,5,1-1-1-1-1,13992,143.75,147.0,2.522,2.579
BOU-EVE-IPS-LEE-SUN,BOU,EVE,IPS,LEE,SUN,5,1-1-1-1-1,9910,142.75,147.0,2.504,2.579
BOU-EVE-IPS-LEE-TOT,BOU,EVE,IPS,LEE,TOT,5,1-1-1-1-1,8049,142.25,147.0,2.496,2.579
BOU-EVE-IPS-LIV-LIV,BOU,EVE,IPS,LIV,LIV,4,2-1-1-1,3655,140.75,145.0,2.469,2.544
BOU-EVE-IPS-LIV-MCI,BOU,EVE,IPS,LIV,MCI,5,1-1-1-1-1,1743,139.75,145.0,2.452,2.544
BOU-EVE-IPS-LIV-MUN,BOU,EVE,IPS,LIV,MUN,5,1-1-1-1-1,6447,141.75,145.0,2.487,2.544
BOU-EVE-IPS-LIV-NEW,BOU,EVE,IPS,LIV,NEW,5,1-1-1-1-1,6448,141.75,145.0,2.487,2.544
BOU-EVE-IPS-LIV-NFO,BOU,EVE,IPS,LIV,NFO,5,1-1-1-1-1,4890,141.25,145.0,2.478,2.544
BOU-EVE-IPS-LIV-SUN,BOU,EVE,IPS,LIV,SUN,5,1-1-1-1-1,1744,139.75,144.0,2.452,2.526
BOU-EVE-IPS-LIV-TOT,BOU,EVE,IPS,LIV,TOT,5,1-1-1-1-1,4891,141.25,146.0,2.478,2.561
BOU-EVE-IPS-MCI-MCI,BOU,EVE,IPS,MCI,MCI,4,2-1-1-1,8050,142.25,148.0,2.496,2.596
BOU-EVE-IPS-MCI-MUN,BOU,EVE,IPS,MCI,MUN,5,1-1-1-1-1,4892,141.25,145.0,2.478,2.544
BOU-EVE-IPS-MCI-NEW,BOU,EVE,IPS,MCI,NEW,5,1-1-1-1-1,6449,141.75,145.0,2.487,2.544
BOU-EVE-IPS-MCI-NFO,BOU,EVE,IPS,MCI,NFO,5,1-1-1-1-1,6450,141.75,146.0,2.487,2.561
BOU-EVE-IPS-MCI-SUN,BOU,EVE,IPS,MCI,SUN,5,1-1-1-1-1,3656,140.75,145.0,2.469,2.544
BOU-EVE-IPS-MCI-TOT,BOU,EVE,IPS,MCI,TOT,5,1-1-1-1-1,4893,141.25,146.0,2.478,2.561
BOU-EVE-IPS-MUN-MUN,BOU,EVE,IPS,MUN,MUN,4,2-1-1-1,26164,146.75,148.0,2.575,2.596
BOU-EVE-IPS-MUN-NEW,BOU,EVE,IPS,MUN,NEW,5,1-1-1-1-1,24338,146.25,148.0,2.566,2.596
BOU-EVE-IPS-MUN-NFO,BOU,EVE,IPS,MUN,NFO,5,1-1-1-1-1,18148,144.75,147.0,2.539,2.579
BOU-EVE-IPS-MUN-SUN,BOU,EVE,IPS,MUN,SUN,5,1-1-1-1-1,11883,143.25,146.0,2.513,2.561
BOU-EVE-IPS-MUN-TOT,BOU,EVE,IPS,MUN,TOT,5,1-1-1-1-1,8051,142.25,146.0,2.496,2.561
BOU-EVE-IPS-NEW-NEW,BOU,EVE,IPS,NEW,NEW,4,2-1-1-1,34679,149.75,152.0,2.627,2.667
BOU-EVE-IPS-NEW-NFO,BOU,EVE,IPS,NEW,NFO,5,1-1-1-1-1,18149,144.75,147.0,2.539,2.579
BOU-EVE-IPS-NEW-SUN,BOU,EVE,IPS,NEW,SUN,5,1-1-1-1-1,18150,144.75,148.0,2.539,2.596
BOU-EVE-IPS-NEW-TOT,BOU,EVE,IPS,NEW,TOT,5,1-1-1-1-1,13993,143.75,147.0,2.522,2.579
BOU-EVE-IPS-NFO-NFO,BOU,EVE,IPS,NFO,NFO,4,2-1-1-1,24339,146.25,149.0,2.566,2.614
BOU-EVE-IPS-NFO-SUN,BOU,EVE,IPS,NFO,SUN,5,1-1-1-1-1,6451,141.75,145.0,2.487,2.544
BOU-EVE-IPS-NFO-TOT,BOU,EVE,IPS,NFO,TOT,5,1-1-1-1-1,6452,141.75,146.0,2.487,2.561
BOU-EVE-IPS-SUN-SUN,BOU,EVE,IPS,SUN,SUN,4,2-1-1-1,18151,144.75,149.0,2.539,2.614
BOU-EVE-IPS-SUN-TOT,BOU,EVE,IPS,SUN,TOT,5,1-1-1-1-1,3657,140.75,145.0,2.469,2.544
BOU-EVE-IPS-TOT-TOT,BOU,EVE,IPS,TOT,TOT,4,2-1-1-1,18152,144.75,149.0,2.539,2.614
BOU-EVE-LEE-LEE-LEE,BOU,EVE,LEE,LEE,LEE,3,3-1-1,41813,158.75,160.0,2.785,2.807
BOU-EVE-LEE-LEE-LIV,BOU,EVE,LEE,LEE,LIV,4,2-1-1-1,27827,147.25,150.0,2.583,2.632
BOU-EVE-LEE-LEE-MCI,BOU,EVE,LEE,LEE,MCI,4,2-1-1-1,30941,148.25,152.0,2.601,2.667
BOU-EVE-LEE-LEE-MUN,BOU,EVE,LEE,LEE,MUN,4,2-1-1-1,35690,150.25,153.0,2.636,2.684
BOU-EVE-LEE-LEE-NEW,BOU,EVE,LEE,LEE,NEW,4,2-1-1-1,37317,151.25,155.0,2.654,2.719
BOU-EVE-LEE-LEE-NFO,BOU,EVE,LEE,LEE,NFO,4,2-1-1-1,35691,150.25,152.0,2.636,2.667
BOU-EVE-LEE-LEE-SUN,BOU,EVE,LEE,LEE,SUN,4,2-1-1-1,32312,148.75,151.0,2.61,2.649
BOU-EVE-LEE-LEE-TOT,BOU,EVE,LEE,LEE,TOT,4,2-1-1-1,29449,147.75,151.0,2.592,2.649
BOU-EVE-LEE-LIV-LIV,BOU,EVE,LEE,LIV,LIV,4,2-1-1-1,4894,141.25,145.0,2.478,2.544
BOU-EVE-LEE-LIV-MCI,BOU,EVE,LEE,LIV,MCI,5,1-1-1-1-1,2608,140.25,145.0,2.461,2.544
BOU-EVE-LEE-LIV-MUN,BOU,EVE,LEE,LIV,MUN,5,1-1-1-1-1,11884,143.25,147.0,2.513,2.579
BOU-EVE-LEE-LIV-NEW,BOU,EVE,LEE,LIV,NEW,5,1-1-1-1-1,13994,143.75,148.0,2.522,2.596
BOU-EVE-LEE-LIV-NFO,BOU,EVE,LEE,LIV,NFO,5,1-1-1-1-1,8052,142.25,145.0,2.496,2.544
BOU-EVE-LEE-LIV-SUN,BOU,EVE,LEE,LIV,SUN,5,1-1-1-1-1,8053,142.25,146.0,2.496,2.561
BOU-EVE-LEE-LIV-TOT,BOU,EVE,LEE,LIV,TOT,5,1-1-1-1-1,3658,140.75,145.0,2.469,2.544
BOU-EVE-LEE-MCI-MCI,BOU,EVE,LEE,MCI,MCI,4,2-1-1-1,11885,143.25,149.0,2.513,2.614
BOU-EVE-LEE-MCI-MUN,BOU,EVE,LEE,MCI,MUN,5,1-1-1-1-1,11886,143.25,148.0,2.513,2.596
BOU-EVE-LEE-MCI-NEW,BOU,EVE,LEE,MCI,NEW,5,1-1-1-1-1,18153,144.75,149.0,2.539,2.614
BOU-EVE-LEE-MCI-NFO,BOU,EVE,LEE,MCI,NFO,5,1-1-1-1-1,16059,144.25,148.0,2.531,2.596
BOU-EVE-LEE-MCI-SUN,BOU,EVE,LEE,MCI,SUN,5,1-1-1-1-1,6453,141.75,146.0,2.487,2.561
BOU-EVE-LEE-MCI-TOT,BOU,EVE,LEE,MCI,TOT,5,1-1-1-1-1,4895,141.25,147.0,2.478,2.579
BOU-EVE-LEE-MUN-MUN,BOU,EVE,LEE,MUN,MUN,4,2-1-1-1,29450,147.75,150.0,2.592,2.632
BOU-EVE-LEE-MUN-NEW,BOU,EVE,LEE,MUN,NEW,5,1-1-1-1-1,29451,147.75,151.0,2.592,2.649
BOU-EVE-LEE-MUN-NFO,BOU,EVE,LEE,MUN,NFO,5,1-1-1-1-1,20287,145.25,148.0,2.548,2.596
BOU-EVE-LEE-MUN-SUN,BOU,EVE,LEE,MUN,SUN,5,1-1-1-1-1,20288,145.25,148.0,2.548,2.596
BOU-EVE-LEE-MUN-TOT,BOU,EVE,LEE,MUN,TOT,5,1-1-1-1-1,16060,144.25,148.0,2.531,2.596
BOU-EVE-LEE-NEW-NEW,BOU,EVE,LEE,NEW,NEW,4,2-1-1-1,35692,150.25,154.0,2.636,2.702
BOU-EVE-LEE-NEW-NFO,BOU,EVE,LEE,NEW,NFO,5,1-1-1-1-1,27828,147.25,150.0,2.583,2.632
BOU-EVE-LEE-NEW-SUN,BOU,EVE,LEE,NEW,SUN,5,1-1-1-1-1,20289,145.25,149.0,2.548,2.614
BOU-EVE-LEE-NEW-TOT,BOU,EVE,LEE,NEW,TOT,5,1-1-1-1-1,20290,145.25,149.0,2.548,2.614
BOU-EVE-LEE-NFO-NFO,BOU,EVE,LEE,NFO,NFO,4,2-1-1-1,27829,147.25,149.0,2.583,2.614
BOU-EVE-LEE-NFO-SUN,BOU,EVE,LEE,NFO,SUN,5,1-1-1-1-1,13995,143.75,146.0,2.522,2.561
BOU-EVE-LEE-NFO-TOT,BOU,EVE,LEE,NFO,TOT,5,1-1-1-1-1,11887,143.25,147.0,2.513,2.579
BOU-EVE-LEE-SUN-SUN,BOU,EVE,LEE,SUN,SUN,4,2-1-1-1,18154,144.75,148.0,2.539,2.596
BOU-EVE-LEE-SUN-TOT,BOU,EVE,LEE,SUN,TOT,5,1-1-1-1-1,6454,141.75,146.0,2.487,2.561
BOU-EVE-LEE-TOT-TOT,BOU,EVE,LEE,TOT,TOT,4,2-1-1-1,9911,142.75,147.0,2.504,2.579
BOU-EVE-LIV-LIV-LIV,BOU,EVE,LIV,LIV,LIV,3,3-1-1,18155,144.75,148.0,2.539,2.596
BOU-EVE-LIV-LIV-MCI,BOU,EVE,LIV,LIV,MCI,4,2-1-1-1,1745,139.75,144.0,2.452,2.526
BOU-EVE-LIV-LIV-MUN,BOU,EVE,LIV,LIV,MUN,4,2-1-1-1,4896,141.25,146.0,2.478,2.561
BOU-EVE-LIV-LIV-NEW,BOU,EVE,LIV,LIV,NEW,4,2-1-1-1,3659,140.75,145.0,2.469,2.544
BOU-EVE-LIV-LIV-NFO,BOU,EVE,LIV,LIV,NFO,4,2-1-1-1,2609,140.25,143.0,2.461,2.509
BOU-EVE-LIV-LIV-SUN,BOU,EVE,LIV,LIV,SUN,4,2-1-1-1,3660,140.75,144.0,2.469,2.526
BOU-EVE-LIV-LIV-TOT,BOU,EVE,LIV,LIV,TOT,4,2-1-1-1,6455,141.75,146.0,2.487,2.561
BOU-EVE-LIV-MCI-MCI,BOU,EVE,LIV,MCI,MCI,4,2-1-1-1,3661,140.75,146.0,2.469,2.561
BOU-EVE-LIV-MCI-MUN,BOU,EVE,LIV,MCI,MUN,5,1-1-1-1-1,722,138.75,144.0,2.434,2.526
BOU-EVE-LIV-MCI-NEW,BOU,EVE,LIV,MCI,NEW,5,1-1-1-1-1,1746,139.75,144.0,2.452,2.526
BOU-EVE-LIV-MCI-NFO,BOU,EVE,LIV,MCI,NFO,5,1-1-1-1-1,2610,140.25,144.0,2.461,2.526
BOU-EVE-LIV-MCI-SUN,BOU,EVE,LIV,MCI,SUN,5,1-1-1-1-1,723,138.75,143.0,2.434,2.509
BOU-EVE-LIV-MCI-TOT,BOU,EVE,LIV,MCI,TOT,5,1-1-1-1-1,1747,139.75,145.0,2.452,2.544
BOU-EVE-LIV-MUN-MUN,BOU,EVE,LIV,MUN,MUN,4,2-1-1-1,18156,144.75,148.0,2.539,2.596
BOU-EVE-LIV-MUN-NEW,BOU,EVE,LIV,MUN,NEW,5,1-1-1-1-1,13996,143.75,147.0,2.522,2.579
BOU-EVE-LIV-MUN-NFO,BOU,EVE,LIV,MUN,NFO,5,1-1-1-1-1,4897,141.25,144.0,2.478,2.526
BOU-EVE-LIV-MUN-SUN,BOU,EVE,LIV,MUN,SUN,5,1-1-1-1-1,3662,140.75,145.0,2.469,2.544
BOU-EVE-LIV-MUN-TOT,BOU,EVE,LIV,MUN,TOT,5,1-1-1-1-1,3663,140.75,145.0,2.469,2.544
BOU-EVE-LIV-NEW-NEW,BOU,EVE,LIV,NEW,NEW,4,2-1-1-1,22332,145.75,149.0,2.557,2.614
BOU-EVE-LIV-NEW-NFO,BOU,EVE,LIV,NEW,NFO,5,1-1-1-1-1,8054,142.25,144.0,2.496,2.526
BOU-EVE-LIV-NEW-SUN,BOU,EVE,LIV,NEW,SUN,5,1-1-1-1-1,6456,141.75,146.0,2.487,2.561
BOU-EVE-LIV-NEW-TOT,BOU,EVE,LIV,NEW,TOT,5,1-1-1-1-1,3664,140.75,145.0,2.469,2.544
BOU-EVE-LIV-NFO-NFO,BOU,EVE,LIV,NFO,NFO,4,2-1-1-1,11888,143.25,145.0,2.513,2.544
BOU-EVE-LIV-NFO-SUN,BOU,EVE,LIV,NFO,SUN,5,1-1-1-1-1,1748,139.75,142.0,2.452,2.491
BOU-EVE-LIV-NFO-TOT,BOU,EVE,LIV,NFO,TOT,5,1-1-1-1-1,1749,139.75,144.0,2.452,2.526
BOU-EVE-LIV-SUN-SUN,BOU,EVE,LIV,SUN,SUN,4,2-1-1-1,9912,142.75,146.0,2.504,2.561
BOU-EVE-LIV-SUN-TOT,BOU,EVE,LIV,SUN,TOT,5,1-1-1-1-1,1167,139.25,144.0,2.443,2.526
BOU-EVE-LIV-TOT-TOT,BOU,EVE,LIV,TOT,TOT,4,2-1-1-1,9913,142.75,147.0,2.504,2.579
BOU-EVE-MCI-MCI-MCI,BOU,EVE,MCI,MCI,MCI,3,3-1-1,37318,151.25,155.0,2.654,2.719
BOU-EVE-MCI-MCI-MUN,BOU,EVE,MCI,MCI,MUN,4,2-1-1-1,4898,141.25,148.0,2.478,2.596
BOU-EVE-MCI-MCI-NEW,BOU,EVE,MCI,MCI,NEW,4,2-1-1-1,13997,143.75,148.0,2.522,2.596
BOU-EVE-MCI-MCI-NFO,BOU,EVE,MCI,MCI,NFO,4,2-1-1-1,18157,144.75,149.0,2.539,2.614
BOU-EVE-MCI-MCI-SUN,BOU,EVE,MCI,MCI,SUN,4,2-1-1-1,6457,141.75,147.0,2.487,2.579
BOU-EVE-MCI-MCI-TOT,BOU,EVE,MCI,MCI,TOT,4,2-1-1-1,16061,144.25,149.0,2.531,2.614
BOU-EVE-MCI-MUN-MUN,BOU,EVE,MCI,MUN,MUN,4,2-1-1-1,13998,143.75,148.0,2.522,2.596
BOU-EVE-MCI-MUN-NEW,BOU,EVE,MCI,MUN,NEW,5,1-1-1-1-1,11889,143.25,147.0,2.513,2.579
BOU-EVE-MCI-MUN-NFO,BOU,EVE,MCI,MUN,NFO,5,1-1-1-1-1,9914,142.75,147.0,2.504,2.579
BOU-EVE-MCI-MUN-SUN,BOU,EVE,MCI,MUN,SUN,5,1-1-1-1-1,2611,140.25,145.0,2.461,2.544
BOU-EVE-MCI-MUN-TOT,BOU,EVE,MCI,MUN,TOT,5,1-1-1-1-1,2612,140.25,146.0,2.461,2.561
BOU-EVE-MCI-NEW-NEW,BOU,EVE,MCI,NEW,NEW,4,2-1-1-1,29452,147.75,150.0,2.592,2.632
BOU-EVE-MCI-NEW-NFO,BOU,EVE,MCI,NEW,NFO,5,1-1-1-1-1,16062,144.25,147.0,2.531,2.579
BOU-EVE-MCI-NEW-SUN,BOU,EVE,MCI,NEW,SUN,5,1-1-1-1-1,4899,141.25,145.0,2.478,2.544
BOU-EVE-MCI-NEW-TOT,BOU,EVE,MCI,NEW,TOT,5,1-1-1-1-1,9915,142.75,146.0,2.504,2.561
BOU-EVE-MCI-NFO-NFO,BOU,EVE,MCI,NFO,NFO,4,2-1-1-1,26165,146.75,149.0,2.575,2.614
BOU-EVE-MCI-NFO-SUN,BOU,EVE,MCI,NFO,SUN,5,1-1-1-1-1,3665,140.75,144.0,2.469,2.526
BOU-EVE-MCI-NFO-TOT,BOU,EVE,MCI,NFO,TOT,5,1-1-1-1-1,4900,141.25,146.0,2.478,2.561
BOU-EVE-MCI-SUN-SUN,BOU,EVE,MCI,SUN,SUN,4,2-1-1-1,9916,142.75,147.0,2.504,2.579
BOU-EVE-MCI-SUN-TOT,BOU,EVE,MCI,SUN,TOT,5,1-1-1-1-1,1168,139.25,144.0,2.443,2.526
BOU-EVE-MCI-TOT-TOT,BOU,EVE,MCI,TOT,TOT,4,2-1-1-1,16063,144.25,148.0,2.531,2.596
BOU-EVE-MUN-MUN-MUN,BOU,EVE,MUN,MUN,MUN,3,3-1-1,39864,153.75,155.0,2.697,2.719
BOU-EVE-MUN-MUN-NEW,BOU,EVE,MUN,MUN,NEW,4,2-1-1-1,32313,148.75,151.0,2.61,2.649
BOU-EVE-MUN-MUN-NFO,BOU,EVE,MUN,MUN,NFO,4,2-1-1-1,26166,146.75,149.0,2.575,2.614
BOU-EVE-MUN-MUN-SUN,BOU,EVE,MUN,MUN,SUN,4,2-1-1-1,26167,146.75,149.0,2.575,2.614
BOU-EVE-MUN-MUN-TOT,BOU,EVE,MUN,MUN,TOT,4,2-1-1-1,22333,145.75,149.0,2.557,2.614
BOU-EVE-MUN-NEW-NEW,BOU,EVE,MUN,NEW,NEW,4,2-1-1-1,35693,150.25,153.0,2.636,2.684
BOU-EVE-MUN-NEW-NFO,BOU,EVE,MUN,NEW,NFO,5,1-1-1-1-1,24340,146.25,148.0,2.566,2.596
BOU-EVE-MUN-NEW-SUN,BOU,EVE,MUN,NEW,SUN,5,1-1-1-1-1,22334,145.75,149.0,2.557,2.614
BOU-EVE-MUN-NEW-TOT,BOU,EVE,MUN,NEW,TOT,5,1-1-1-1-1,16064,144.25,148.0,2.531,2.596
BOU-EVE-MUN-NFO-NFO,BOU,EVE,MUN,NFO,NFO,4,2-1-1-1,24341,146.25,149.0,2.566,2.614
BOU-EVE-MUN-NFO-SUN,BOU,EVE,MUN,NFO,SUN,5,1-1-1-1-1,11890,143.25,146.0,2.513,2.561
BOU-EVE-MUN-NFO-TOT,BOU,EVE,MUN,NFO,TOT,5,1-1-1-1-1,8055,142.25,146.0,2.496,2.561
BOU-EVE-MUN-SUN-SUN,BOU,EVE,MUN,SUN,SUN,4,2-1-1-1,20291,145.25,149.0,2.548,2.614
BOU-EVE-MUN-SUN-TOT,BOU,EVE,MUN,SUN,TOT,5,1-1-1-1-1,3666,140.75,145.0,2.469,2.544
BOU-EVE-MUN-TOT-TOT,BOU,EVE,MUN,TOT,TOT,4,2-1-1-1,11891,143.25,148.0,2.513,2.596
BOU-EVE-NEW-NEW-NEW,BOU,EVE,NEW,NEW,NEW,3,3-1-1,41324,156.75,159.0,2.75,2.789
BOU-EVE-NEW-NEW-NFO,BOU,EVE,NEW,NEW,NFO,4,2-1-1-1,35694,150.25,152.0,2.636,2.667
BOU-EVE-NEW-NEW-SUN,BOU,EVE,NEW,NEW,SUN,4,2-1-1-1,32314,148.75,152.0,2.61,2.667
BOU-EVE-NEW-NEW-TOT,BOU,EVE,NEW,NEW,TOT,4,2-1-1-1,32315,148.75,151.0,2.61,2.649
BOU-EVE-NEW-NFO-NFO,BOU,EVE,NEW,NFO,NFO,4,2-1-1-1,30942,148.25,150.0,2.601,2.632
BOU-EVE-NEW-NFO-SUN,BOU,EVE,NEW,NFO,SUN,5,1-1-1-1-1,13999,143.75,146.0,2.522,2.561
BOU-EVE-NEW-NFO-TOT,BOU,EVE,NEW,NFO,TOT,5,1-1-1-1-1,14000,143.75,146.0,2.522,2.561
BOU-EVE-NEW-SUN-SUN,BOU,EVE,NEW,SUN,SUN,4,2-1-1-1,22335,145.75,150.0,2.557,2.632
BOU-EVE-NEW-SUN-TOT,BOU,EVE,NEW,SUN,TOT,5,1-1-1-1-1,8056,142.25,146.0,2.496,2.561
BOU-EVE-NEW-TOT-TOT,BOU,EVE,NEW,TOT,TOT,4,2-1-1-1,18158,144.75,148.0,2.539,2.596
BOU-EVE-NFO-NFO-NFO,BOU,EVE,NFO,NFO,NFO,3,3-1-1,39104,152.75,154.0,2.68,2.702
BOU-EVE-NFO-NFO-SUN,BOU,EVE,NFO,NFO,SUN,4,2-1-1-1,18159,144.75,147.0,2.539,2.579
BOU-EVE-NFO-NFO-TOT,BOU,EVE,NFO,NFO,TOT,4,2-1-1-1,14001,143.75,147.0,2.522,2.579
BOU-EVE-NFO-SUN-SUN,BOU,EVE,NFO,SUN,SUN,4,2-1-1-1,14002,143.75,147.0,2.522,2.579
BOU-EVE-NFO-SUN-TOT,BOU,EVE,NFO,SUN,TOT,5,1-1-1-1-1,1169,139.25,143.0,2.443,2.509
BOU-EVE-NFO-TOT-TOT,BOU,EVE,NFO,TOT,TOT,4,2-1-1-1,6458,141.75,146.0,2.487,2.561
BOU-EVE-SUN-SUN-SUN,BOU,EVE,SUN,SUN,SUN,3,3-1-1,36541,150.75,154.0,2.645,2.702
BOU-EVE-SUN-SUN-TOT,BOU,EVE,SUN,SUN,TOT,4,2-1-1-1,6459,141.75,146.0,2.487,2.561
BOU-EVE-SUN-TOT-TOT,BOU,EVE,SUN,TOT,TOT,4,2-1-1-1,3667,140.75,145.0,2.469,2.544
BOU-EVE-TOT-TOT-TOT,BOU,EVE,TOT,TOT,TOT,3,3-1-1,35695,150.25,153.0,2.636,2.684
BOU-FUL-FUL-FUL-HUL,BOU,FUL,FUL,FUL,HUL,3,3-1-1,40723,155.25,159.0,2.724,2.789
BOU-FUL-FUL-FUL-IPS,BOU,FUL,FUL,FUL,IPS,3,3-1-1,40724,155.25,158.0,2.724,2.772
BOU-FUL-FUL-FUL-LEE,BOU,FUL,FUL,FUL,LEE,3,3-1-1,39105,152.75,157.0,2.68,2.754
BOU-FUL-FUL-FUL-LIV,BOU,FUL,FUL,FUL,LIV,3,3-1-1,39865,153.75,159.0,2.697,2.789
BOU-FUL-FUL-FUL-MCI,BOU,FUL,FUL,FUL,MCI,3,3-1-1,37319,151.25,156.0,2.654,2.737
BOU-FUL-FUL-FUL-MUN,BOU,FUL,FUL,FUL,MUN,3,3-1-1,41325,156.75,160.0,2.75,2.807
BOU-FUL-FUL-FUL-NEW,BOU,FUL,FUL,FUL,NEW,3,3-1-1,41141,156.25,160.0,2.741,2.807
BOU-FUL-FUL-FUL-NFO,BOU,FUL,FUL,FUL,NFO,3,3-1-1,39501,153.25,157.0,2.689,2.754
BOU-FUL-FUL-FUL-SUN,BOU,FUL,FUL,FUL,SUN,3,3-1-1,40951,155.75,161.0,2.732,2.825
BOU-FUL-FUL-FUL-TOT,BOU,FUL,FUL,FUL,TOT,3,3-1-1,37987,151.75,156.0,2.662,2.737
BOU-FUL-FUL-HUL-HUL,BOU,FUL,FUL,HUL,HUL,3,2-2-1,32316,148.75,153.0,2.61,2.684
BOU-FUL-FUL-HUL-IPS,BOU,FUL,FUL,HUL,IPS,4,2-1-1-1,27830,147.25,151.0,2.583,2.649
